utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee
19389	FAT	father	dismoi				Anais/242a.cha	1	clara				Anais	adult	Keychild
19391	FAT	father	je sais tu as dansé				Anais/242a.cha	1	clara				Anais	adult	Keychild
19393	FAT	father	oui?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19394	FAT	father	où?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19396	FAT	father	comme ça?			%sit  Fat s'accroupit 155823158222/Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19398	FAT	father	avec les bras?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19405	FAT	father	avec la tête aussi				Anais/242a.cha	1	clara				Anais	adult	Keychild
19407	FAT	father	montre moi				Anais/242a.cha	1	clara				Anais	adult	Keychild
19410	FAT	father	comme ça				Anais/242a.cha	1	clara				Anais	adult	Keychild
19412	FAT	father	tête à droite tête à gauche			%act  Fat penche sa tête à droite puis à gauche /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19414	FAT	father	et en haut non			%act  Fat penche la tête en arrière /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19418	FAT	father	et tu as sauté aussi				Anais/242a.cha	1	clara				Anais	adult	Keychild
19420	FAT	father	dis donc tu parles pas beaucoup là				Anais/242a.cha	1	clara				Anais	adult	Keychild
19421	FAT	father	tu tu t'exprime mais c'est tout hein				Anais/242a.cha	1	clara				Anais	adult	Keychild
19423	FAT	father	quoi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19426	FAT	father	elle est là la maison à toi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19430	FAT	father	ah ton bijou à toi				Anais/242a.cha	1	clara				Anais	adult	Keychild
19434	FAT	father	et +/				Anais/242a.cha	1	clara				Anais	adult	Keychild
19435	FAT	father	et celui qui es à côté est www à qui?			%act  Fat montre du doigt /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19437	FAT	father	ah ben tu vois				Anais/242a.cha	1	clara				Anais	adult	Keychild
19439	FAT	father	et tu les www a mis dans la voiture				Anais/242a.cha	1	clara				Anais	adult	Keychild
19441	FAT	father	tu es sûre que c'est le tien?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19445	FAT	father	c'est le tien celuilà?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19447	FAT	father	mh mh				Anais/242a.cha	1	clara				Anais	adult	Keychild
19451	FAT	father	qu'estce qui est écrit?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19453	FAT	father	c'est écrit quoi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19455	FAT	father	qu'estce qui est écrit?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19457	FAT	father	oui				Anais/242a.cha	1	clara				Anais	adult	Keychild
19458	FAT	father	qu'estce qui est écrit?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19460	FAT	father	et qu'estce qui est écrit là?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19462	FAT	father	c'est écrit quoi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19463	FAT	father	Chloé				Anais/242a.cha	1	clara				Anais	adult	Keychild
19465	FAT	father	c'est écrit Chloé?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19470	FAT	father	non non c'est pas écrit Chloé				Anais/242a.cha	1	clara				Anais	adult	Keychild
19472	FAT	father	fais voir refais voir				Anais/242a.cha	1	clara				Anais	adult	Keychild
19474	FAT	father	non Chloé est à l'école elle est à l'école				Anais/242a.cha	1	clara				Anais	adult	Keychild
19478	FAT	father	c'est celuilà qui est www écrit Chloé?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19480	FAT	father	ah				Anais/242a.cha	1	clara				Anais	adult	Keychild
19481	FAT	father	fais voir				Anais/242a.cha	1	clara				Anais	adult	Keychild
19482	FAT	father	ah oui Chloé				Anais/242a.cha	1	clara				Anais	adult	Keychild
19483	FAT	father	alors là c'est écrit quoi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19491	FAT	father	c'est écrit toi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19493	FAT	father	et c'est quoi toi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19496	FAT	father	comment tu comment tu				Anais/242a.cha	1	clara				Anais	adult	Keychild
19497	FAT	father	comment tu t'appelles?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19498	FAT	father	oh /				Anais/242a.cha	1	clara				Anais	adult	Keychild
19500	FAT	father	oh toi				Anais/242a.cha	1	clara				Anais	adult	Keychild
19501	FAT	father	hein			%sit  Ana fait des tour sur ellemême à quatre pattes et Fat se tourne vers elle /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19503	FAT	father	Ana?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19505	FAT	father	ah				Anais/242a.cha	1	clara				Anais	adult	Keychild
19506	FAT	father	alors c'est écrit Ana?			%sit  Ana s'arrête de tourner /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19508	FAT	father	hein				Anais/242a.cha	1	clara				Anais	adult	Keychild
19511	FAT	father	et c'est ça que tu as fais aussi à l'école?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19513	FAT	father	tu as passé la serpillière?			%sit  Ana se retourne et regarde son père /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19516	FAT	father	non?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19517	FAT	father	tu as /				Anais/242a.cha	1	clara				Anais	adult	Keychild
19519	FAT	father	tu as dansé sur les genoux?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19523	FAT	father	tu as dansé sur les genoux?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19524	FAT	father	oui?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19527	FAT	father	eh là cette plaque			%sit  Ana touche la plaque au sol qui fait la jonction entre les deux pièces /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19528	FAT	father	touches pas				Anais/242a.cha	1	clara				Anais	adult	Keychild
19529	FAT	father	mets pas tes doigts				Anais/242a.cha	1	clara				Anais	adult	Keychild
19530	FAT	father	tu vas te coincer les doigts				Anais/242a.cha	1	clara				Anais	adult	Keychild
19534	FAT	father	pas comme ça?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19536	FAT	father	non?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19537	FAT	father	ben alors comment?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19540	FAT	father	comme ça?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19542	FAT	father	comme ça?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19544	FAT	father	comme ça?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19546	FAT	father	ouais ben je vais pas te le remettre tout le temps				Anais/242a.cha	1	clara				Anais	adult	Keychild
19547	FAT	father	remonte le toi				Anais/242a.cha	1	clara				Anais	adult	Keychild
19548	FAT	father	faut tirer comme ça				Anais/242a.cha	1	clara				Anais	adult	Keychild
19549	FAT	father	faut tirer sous le genou aussi				Anais/242a.cha	1	clara				Anais	adult	Keychild
19551	FAT	father	dessous			%sit  Ana essaie de rementer son collant en suivant les instructions de son père /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19552	FAT	father	voilà comme ça				Anais/242a.cha	1	clara				Anais	adult	Keychild
19553	FAT	father	voilà tu tires aussi en remontant				Anais/242a.cha	1	clara				Anais	adult	Keychild
19555	FAT	father	tu tires aussi en remontant sous les fesses				Anais/242a.cha	1	clara				Anais	adult	Keychild
19556	FAT	father	vas y  plus haut plus haut plus haut				Anais/242a.cha	1	clara				Anais	adult	Keychild
19557	FAT	father	remontes jusqu'aux fesses				Anais/242a.cha	1	clara				Anais	adult	Keychild
19559	FAT	father	non				Anais/242a.cha	1	clara				Anais	adult	Keychild
19560	FAT	father	pas les fesses			%sit  Ana remonte le collant au niveau de ses fesses /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19561	FAT	father	jusqu'aux fesses				Anais/242a.cha	1	clara				Anais	adult	Keychild
19562	FAT	father	y a que faut prendre là				Anais/242a.cha	1	clara				Anais	adult	Keychild
19563	FAT	father	faut tirer un peu en bas				Anais/242a.cha	1	clara				Anais	adult	Keychild
19564	FAT	father	reprendre tirer un petit peu reprendre tirer un petit peu reprendre tirer un petit peu			%act  Fat montre à Ana comment on remonte un collant et Ana l'imite /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19567	FAT	father	et l'autre aussi oui les deux				Anais/242a.cha	1	clara				Anais	adult	Keychild
19568	FAT	father	tu veux que je t'aide peutêtre?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19570	FAT	father	non				Anais/242a.cha	1	clara				Anais	adult	Keychild
19572	FAT	father	attends quoi?			%sit  Ana se met à genou et retombe assise /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19574	FAT	father	oh				Anais/242a.cha	1	clara				Anais	adult	Keychild
19576	FAT	father	quoi oh?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19579	FAT	father	en				Anais/242a.cha	1	clara				Anais	adult	Keychild
19580	FAT	father	oh j'ai je t'ai pas dit j'ai vu ton cousin				Anais/242a.cha	1	clara				Anais	adult	Keychild
19582	FAT	father	ben viens je vais t'aider			%sit  Fat tend le bras vers Ana elle s'avance un peu puis s'arrête et commence à enlever son collant /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19583	FAT	father	hop				Anais/242a.cha	1	clara				Anais	adult	Keychild
19584	FAT	father	le bijou de ta soeur				Anais/242a.cha	1	clara				Anais	adult	Keychild
19585	FAT	father	mais qu'estce que tu fais?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19586	FAT	father	tu veux faire pipi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19588	FAT	father	ah ben faut l(e) dire				Anais/242a.cha	1	clara				Anais	adult	Keychild
19589	FAT	father	et bien viens vite			%sit  Fat se lève va rejoindre Ana et il vont tous les deux au toilette /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19591	FAT	father	pas oui j'ai bien compris				Anais/242a.cha	1	clara				Anais	adult	Keychild
19593	FAT	father	hein?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19595	FAT	father	tu as pas fais caca tout à l'heure?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19596	FAT	father	et tu fais pas caca dans la culotte hein				Anais/242a.cha	1	clara				Anais	adult	Keychild
19598	FAT	father	ah bon tu as pas fais dans la culotte c'est ça				Anais/242a.cha	1	clara				Anais	adult	Keychild
19601	FAT	father	d'accord pas encore c'est +//				Anais/242a.cha	1	clara				Anais	adult	Keychild
19602	FAT	father	c'est bien				Anais/242a.cha	1	clara				Anais	adult	Keychild
19606	FAT	father	vite				Anais/242a.cha	1	clara				Anais	adult	Keychild
19608	FAT	father	vite vite				Anais/242a.cha	1	clara				Anais	adult	Keychild
19610	FAT	father	non mais le papier après				Anais/242a.cha	1	clara				Anais	adult	Keychild
19612	FAT	father	d'abord le pipi et après le papier				Anais/242a.cha	1	clara				Anais	adult	Keychild
19614	FAT	father	tout ça c'est pour moi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19616	FAT	father	d'accord				Anais/242a.cha	1	clara				Anais	adult	Keychild
19618	FAT	father	merci				Anais/242a.cha	1	clara				Anais	adult	Keychild
19622	FAT	father	<p(e)tite comme ça oui> <d'accord oui> www				Anais/242a.cha	1	clara				Anais	adult	Keychild
19625	FAT	father	non il va tomber				Anais/242a.cha	1	clara				Anais	adult	Keychild
19626	FAT	father	vas y				Anais/242a.cha	1	clara				Anais	adult	Keychild
19627	FAT	father	c'est bon				Anais/242a.cha	1	clara				Anais	adult	Keychild
19629	FAT	father	allez vas y				Anais/242a.cha	1	clara				Anais	adult	Keychild
19631	FAT	father	oui				Anais/242a.cha	1	clara				Anais	adult	Keychild
19633	FAT	father	oh pipi				Anais/242a.cha	1	clara				Anais	adult	Keychild
19636	FAT	father	il arrive?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19638	FAT	father	ah				Anais/242a.cha	1	clara				Anais	adult	Keychild
19640	FAT	father	tu as fini?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19645	FAT	father	stop stop stop				Anais/242a.cha	1	clara				Anais	adult	Keychild
19646	FAT	father	non  c'est bon c'est bon				Anais/242a.cha	1	clara				Anais	adult	Keychild
19648	FAT	father	laisse le papier				Anais/242a.cha	1	clara				Anais	adult	Keychild
19649	FAT	father	laisse le papier				Anais/242a.cha	1	clara				Anais	adult	Keychild
19650	FAT	father	y en a assez				Anais/242a.cha	1	clara				Anais	adult	Keychild
19651	FAT	father	non				Anais/242a.cha	1	clara				Anais	adult	Keychild
19654	FAT	father	non				Anais/242a.cha	1	clara				Anais	adult	Keychild
19655	FAT	father	tu es				Anais/242a.cha	1	clara				Anais	adult	Keychild
19657	FAT	father	oui				Anais/242a.cha	1	clara				Anais	adult	Keychild
19658	FAT	father	tirer la chasse				Anais/242a.cha	1	clara				Anais	adult	Keychild
19662	FAT	father	je te porte				Anais/242a.cha	1	clara				Anais	adult	Keychild
19664	FAT	father	voilà				Anais/242a.cha	1	clara				Anais	adult	Keychild
19666	FAT	father	oui				Anais/242a.cha	1	clara				Anais	adult	Keychild
19667	FAT	father	on remonte le collant				Anais/242a.cha	1	clara				Anais	adult	Keychild
19669	FAT	father	l'autre aussi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19671	FAT	father	d'accord				Anais/242a.cha	1	clara				Anais	adult	Keychild
19672	FAT	father	bon				Anais/242a.cha	1	clara				Anais	adult	Keychild
19673	FAT	father	et là il t'arrive au //				Anais/242a.cha	1	clara				Anais	adult	Keychild
19674	FAT	father	non on ne peut pas le monter plus dommage				Anais/242a.cha	1	clara				Anais	adult	Keychild
19675	FAT	father	aller tire la chasse d'eau			%act  la chasse d'eau est tirée 639987641385/Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19679	FAT	father	ah				Anais/242a.cha	1	clara				Anais	adult	Keychild
19681	FAT	father	oui exact				Anais/242a.cha	1	clara				Anais	adult	Keychild
19682	FAT	father	il est vert				Anais/242a.cha	1	clara				Anais	adult	Keychild
19685	FAT	father	je croyais que tu préférais le violet toi au vert				Anais/242a.cha	1	clara				Anais	adult	Keychild
19687	FAT	father	ah bon				Anais/242a.cha	1	clara				Anais	adult	Keychild
19688	FAT	father	il me semblait aussi que tu préférais le violet				Anais/242a.cha	1	clara				Anais	adult	Keychild
19697	FAT	father	doudou Sa doudou Sa				Anais/242a.cha	1	clara				Anais	adult	Keychild
19699	FAT	father	hein?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19701	FAT	father	le doudou cheval il est làhaut?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19703	FAT	father	où ça làhaut?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19708	FAT	father	làhaut làhaut				Anais/242a.cha	1	clara				Anais	adult	Keychild
19709	FAT	father	oui				Anais/242a.cha	1	clara				Anais	adult	Keychild
19710	FAT	father	va le chercher				Anais/242a.cha	1	clara				Anais	adult	Keychild
19712	FAT	father	le chapeau aussi			%sit  Ana met le chapeau sur sa tête et revient vers son père en tenant le chapeau pour pas qu'il tombe et avec doudou cheval à la main /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19716	FAT	father	tu y vois plus rien?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19718	FAT	father	pas comme ça?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19720	FAT	father	à moi?			%act  Fat tend la main /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19722	FAT	father	tu m'en donnes une de casquette hein à moi?			%sit  Fat fait demitour et s'éloigne /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19725	FAT	father	et moi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19727	FAT	father	et bien c'est bien				Anais/242a.cha	1	clara				Anais	adult	Keychild
19729	FAT	father	parce que quoi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19731	FAT	father	pake@c				Anais/242a.cha	1	clara				Anais	adult	Keychild
19734	FAT	father	j'en www ai pas moi				Anais/242a.cha	1	clara				Anais	adult	Keychild
19735	FAT	father	tu ne veux pas me donner ta casquette?			%sit  Ana se retourne en direction de son père /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19738	FAT	father	non?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19739	FAT	father	tu m'en donnes une autre?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19742	FAT	father	xxx marqué Shakespeare dessus				Anais/242a.cha	1	clara				Anais	adult	Keychild
19743	FAT	father	allez donnes moi www en une			%com liaison /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19745	FAT	father	si				Anais/242a.cha	1	clara				Anais	adult	Keychild
19748	FAT	father	pas trouvée?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19750	FAT	father	heuh				Anais/242a.cha	1	clara				Anais	adult	Keychild
19751	FAT	father	regarde làhaut làhaut sur le nounours qui fait du bruit				Anais/242a.cha	1	clara				Anais	adult	Keychild
19753	FAT	father	tout làhaut làhaut sur le fauteuil bleu				Anais/242a.cha	1	clara				Anais	adult	Keychild
19756	FAT	father	le fauteuil bleu				Anais/242a.cha	1	clara				Anais	adult	Keychild
19757	FAT	father	là où tu as trouvé la casquette				Anais/242a.cha	1	clara				Anais	adult	Keychild
19769	FAT	father	ah				Anais/242a.cha	1	clara				Anais	adult	Keychild
19770	FAT	father	tu me donnes la tienne?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19774	FAT	father	et j'en fais quoi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19776	FAT	father	la tête?			%act  Fat se met la casquette sur la tête avec la visière en arrière /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19779	FAT	father	comme ça?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19782	FAT	father	www ah d'accord j'ai rien dit				Anais/242a.cha	1	clara				Anais	adult	Keychild
19783	FAT	father	non non pas comme ça c'est /				Anais/242a.cha	1	clara				Anais	adult	Keychild
19786	FAT	father	comme ça faut mettre comme ça			%act  Fat enlève et remet la casquette avec la visière en avant /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19788	FAT	father	comme ça				Anais/242a.cha	1	clara				Anais	adult	Keychild
19791	FAT	father	comme ça				Anais/242a.cha	1	clara				Anais	adult	Keychild
19792	FAT	father	voilà comme ça				Anais/242a.cha	1	clara				Anais	adult	Keychild
19793	FAT	father	voilà				Anais/242a.cha	1	clara				Anais	adult	Keychild
19794	FAT	father	avec la visière?			%act  Fat montre sa visière /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19796	FAT	father	et toi tu l'a mise à l'envers			%sit  Fat penche la tête à droite /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19798	FAT	father	et si elle				Anais/242a.cha	1	clara				Anais	adult	Keychild
19800	FAT	father	pour te protéger le cou			%act  Fat touche la visière de la casquette à Ana /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19801	FAT	father	ouais				Anais/242a.cha	1	clara				Anais	adult	Keychild
19804	FAT	father	oh				Anais/242a.cha	1	clara				Anais	adult	Keychild
19809	FAT	father	oh comme ça?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19811	FAT	father	tu es sûre?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19813	FAT	father	non				Anais/242a.cha	1	clara				Anais	adult	Keychild
19814	FAT	father	tu l'as mise tu l'as mise comme ça toi				Anais/242a.cha	1	clara				Anais	adult	Keychild
19816	FAT	father	comme ça?			%act  Fat enlève sa casquette pour la mettre avec la visière en l'air comme Ana /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19818	FAT	father	ah non pas comme ça?			%sit  Fat enlève sa casquette /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19820	FAT	father	comment comme ça?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19829	FAT	father	tu veux que je t'aide?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19831	FAT	father	ah non				Anais/242a.cha	1	clara				Anais	adult	Keychild
19835	FAT	father	ah ouais comme ça				Anais/242a.cha	1	clara				Anais	adult	Keychild
19836	FAT	father	alors faut prendre comme ça			%act  Fat met la casquette à Ana /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19839	FAT	father	hop et comme ça				Anais/242a.cha	1	clara				Anais	adult	Keychild
19840	FAT	father	oh très jolie				Anais/242a.cha	1	clara				Anais	adult	Keychild
19842	FAT	father	et moi aussi?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19844	FAT	father	non				Anais/242a.cha	1	clara				Anais	adult	Keychild
19845	FAT	father	pas moi			%sit  Ana fait un demitour et s'éloigne de son père /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19846	FAT	father	si?			%sit  Ana se retourne pour regarder son père /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19848	FAT	father	comme ça?			%sit  Fat remet la casquette /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19850	FAT	father	comme ça?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19852	FAT	father	et qu'estce qu'on fait avec ça?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19854	FAT	father	ah				Anais/242a.cha	1	clara				Anais	adult	Keychild
19855	FAT	father	on www est le capitaine avec ça?			%sit  Fat se lève /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19856	FAT	father	c'est ça que tu veux dire?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19858	FAT	father	capitaine?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19860	FAT	father	on saute?				Anais/242a.cha	1	clara				Anais	adult	Keychild
19862	FAT	father	hum sauter				Anais/242a.cha	1	clara				Anais	adult	Keychild
19863	FAT	father	ben vas y				Anais/242a.cha	1	clara				Anais	adult	Keychild
19864	FAT	father	saute alors			%sit  Ana se remet à sauter /Anais/242a.cha	Anais/242a.cha	1	clara				Anais	adult	Keychild
19865	FAT	father	ouais				Anais/242a.cha	1	clara				Anais	adult	Keychild
19866	FAT	father	vas y				Anais/242a.cha	1	clara				Anais	adult	Keychild
19867	FAT	father	dis leur aux voisins que tu es là				Anais/242a.cha	1	clara				Anais	adult	Keychild
19868	FAT	father	encore				Anais/242a.cha	1	clara				Anais	adult	Keychild
19869	FAT	father	ils www ont pas entendu				Anais/242a.cha	1	clara				Anais	adult	Keychild
19884	FAT	father	tu es tombée				Anais/242a.cha	1	clara				Anais	adult	Keychild
