annotation1	utterance_id	session_id	speaker_id	uniquespeaker_id_fk	speaker_name	speaker_age	speaker_gender	speaker_role_raw	speaker_macrorole	sentence_type	english_translation	annotatorName1	commentsAnnotation1	annotation2	annotatorName2	commentsAnnotation2	Diff_annotations	utterance	language	utterance_morphemes	utterance_gloses_raw	utterance_raw	utterance_id_acqdiv	utterance_poses_raw	start	end	start_raw	end_raw	corpus	speaker_label	languages_spoken	utterance_id_source	birthdate	speaker_age_in_days	speaker_addressee	speaker_role	speaker_id.1	MinuteofUtterance	TotalRecordingTime	keychild	speaker	role_adressee	register
1	38756	2483	16876	930	Masebina	NA	Female	Mother	Adult	default	The breast feeding mother has a cold	emilie	NA	NA	NA	NA	NA	motswetse otSwerwe ke sefuba	Sesotho	mo-tswetse o-tSwer-w-e ke se-fuba	1-nursing_mother(1,2) sm1-grab/t^pf-p-m^in cp 7-chest(7,8)	motswetse otSwerwe ke sefuba	2694465	pfx-n pfx-v-sfx-sfx cop pfx-n	2.674.819	2.677.518	2.674.819	2.677.518	Sesotho	MMS	sme	u849	NA	NA	NA	Mother	16876	44	13b_94.47	Litlhare	mother	Keychild	CDS
1	38856	2484	16880	930	Masebina	NA	Female	Mother	Adult	default	Look it get in here in the basin	emilie	NA	NA	NA	NA	NA	bona ekena ka mona ka vaskomong	Sesotho	bon-a e-ken-a ka mona ka vaskomo-ng	see-m^i sm9-t^p_enter-m^in pr loc pr basin(9,10)-lc	bona ekena ka mona ka vaskomong	2694565	v-sfx pfx-v-sfx pr loc pr n-sfx	3044	3.046.926	3044	3.046.926	Sesotho	MMS	sme	u55	NA	NA	NA	Mother	16880	50	13b_94.47	Litlhare	mother	Keychild	CDS
1	38858	2484	16880	930	Masebina	NA	Female	Mother	Adult	question	Now you will put on the child wet blanket	emilie	NA	NA	NA	NA	NA	jwale utlaapesa ngwana ka kobo emetsi	Sesotho	jwale u-tla-apes-a ngwana ka kobo e-metsi	av sm2s-t^f1-put_on/c-m^in child(1irg) pr blanket(9,10) 9-aj	jwale utlaapesa ngwana ka kobo emetsi	2694567	av pfx-pfx-v-sfx n pr n pfx-aj	3048.8	3.051.225	3048.8	3.051.225	Sesotho	MMS	sme	u57	NA	NA	NA	Mother	16880	50	13b_94.47	Litlhare	mother	Keychild	CDS
1	38902	2484	16880	930	Masebina	NA	Female	Mother	Adult	question	What?	emilie	NA	NA	NA	NA	NA	e	Sesotho	e	wh	e	2694611	wh	3313.1	3.313.923	3313.1	3.313.923	Sesotho	MMS	sme	u101	NA	NA	NA	Mother	16880	55	13b_94.47	Litlhare	mother	Keychild	CDS
1	38959	2484	16880	930	Masebina	NA	Female	Mother	Adult	default	Bring it here	emilie	NA	NA	NA	NA	NA	etlise mona	Sesotho	e-tl-is-e mona	om9-come-c-m^i loc	etlise mona	2694668	pfx-v-sfx-sfx loc	3.855.774	3.866.661	3.855.774	3.866.661	Sesotho	MMS	sme	u158	NA	NA	NA	Mother	16880	64	13b_94.47	Litlhare	mother	Keychild	CDS
1	38960	2484	16880	930	Masebina	NA	Female	Mother	Adult	default	Bring it	emilie	NA	NA	NA	NA	NA	etlise	Sesotho	e-tl-is-e	om9-come-c-m^i	etlise	2694669	pfx-v-sfx-sfx	3.855.774	3.866.661	3.855.774	3.866.661	Sesotho	MMS	sme	u159	NA	NA	NA	Mother	16880	64	13b_94.47	Litlhare	mother	Keychild	CDS
1	39065	2484	16880	930	Masebina	NA	Female	Mother	Adult	default	It is then I come to cook it	emilie	NA	NA	NA	NA	NA	ke hona ketlolepheha	Sesotho	ke hona ke-tlo-le-pheh-a	cp av sm1s-t^f2-om5-cook-m^in	ke hona ketlolepheha	2694774	cop av pfx-pfx-pfx-v-sfx	4941.1	4.942.806	4941.1	4.942.806	Sesotho	MMS	sme	u264	NA	NA	NA	Mother	16880	82	13b_94.47	Litlhare	mother	Keychild	CDS
1	39066	2484	16880	930	Masebina	NA	Female	Mother	Adult	default	Women	emilie	NA	NA	NA	NA	NA	basadi	Sesotho	basadi	ij	basadi	2694775	ij	4.942.806	4.947.027	4.942.806	4.947.027	Sesotho	MMS	sme	u265	NA	NA	NA	Mother	16880	82	13b_94.47	Litlhare	mother	Keychild	CDS
1	39173	2484	16880	930	Masebina	NA	Female	Mother	Adult	default	Stand you press water out of this dress	emilie	NA	NA	NA	NA	NA	ema utlhotle mose ona	Sesotho	em-a u-tlhotl-e mo-se ona	stand-m^i sm2s-strain-m^s 3-skirt(3,4) 3	ema utlhotle mose ona	2694882	v-sfx pfx-v-sfx pfx-n d	5250.5	5.257.169	5250.5	5.257.169	Sesotho	MMS	sme	u372	NA	NA	NA	Mother	16880	87	13b_94.47	Litlhare	mother	Keychild	CDS
1	39653	2485	16884	930	Masebina	NA	Female	Mother	Adult	default	They make you tired those news you were talking about	emilie	NA	NA	NA	NA	NA	diutenne ditaba tseo unengudibua	Sesotho	di-u-ten-n-e di-taba tseo u-ne-ng-u-di-bu-a	sm10-om2s-tire-t^pf-m^in 10-matter(9,10) 10 sm2s-t^ne-rl-sm2s-om10-t^p_speak-m^pt	diutenne ditaba tseo unengudibua	2695362	pfx-pfx-v-sfx-sfx pfx-n or pfx-pfx-pfx-pfx-pfx-v-sfx	1969.7	1.974.938	1969.7	1.974.938	Sesotho	MMS	sme	u404	NA	NA	NA	Mother	16884	32	14b_94.52	Litlhare	mother	Keychild	CDS
1	23070	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	She is asking where your rosary is	emilie	NA	NA	NA	NA	NA	ore na rosari yahao e kae	Sesotho	o-r-e na rosari ya-hao e kae	sm1-t^p_say-m^in q rosary(9,10) 9-2s cp9 wh	ore na rosari yahao e kae	2678779	pfx-v-sfx q n ps-sfx cop wh	533.8	536.18	533.8	536.18	Sesotho	MMS	sme	u305	NA	NA	NA	Mother	16714	8	1b_92.08	Litlhare	mother	Keychild	CDS
1	23187	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	I do not hear me what it is that you are saying is so great	emilie	NA	NA	NA	NA	NA	ha keutlwe nna hore na untseure ekalokalo ke eng	Sesotho	ha ke-utlw-e nna hore na u-ntse-u-r-e e-kalokalo ke eng	ng sm1s-t^p_hear-m^x 1s cm q sm2s-t^pp-sm2s-say-m^pt 9-aj cp wh	ha keutlwe nna hore na untseure ekalokalo ke eng	2678896	ng pfx-v-sfx pn cm q pfx-pfx-pfx-v-sfx pfx-aj cop wh	805.904	809.168	805.904	809.168	Sesotho	MMS	sme	u422	NA	NA	NA	Mother	16714	13	1b_92.08	Litlhare	mother	Keychild	CDS
1	23188	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	Litlhare	emilie	NA	NA	NA	NA	NA	Litlhare	Sesotho	Litlhare	a_name	Litlhare	2678897	???	809.168	811.717	809.168	811.717	Sesotho	MMS	sme	u423	NA	NA	NA	Mother	16714	13	1b_92.08	Litlhare	mother	Keychild	CDS
1	23263	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	Come gather this one	emilie	NA	NA	NA	NA	NA	tloo thonake ena	Sesotho	tloo thonak-e ena	come/m^i gather-m^i 9	tloo thonake ena	2678972	v v-sfx d	976.38	992.565	976.38	992.565	Sesotho	MMS	sme	u498	NA	NA	NA	Mother	16714	16	1b_92.08	Litlhare	mother	Keychild	CDS
1	23265	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	Gather Mokwena	emilie	NA	NA	NA	NA	NA	thonaka Mokwena	Sesotho	thonak-a Mokwena	gather-m^i a_name	thonaka Mokwena	2678974	v-sfx ???	993.978	996.412	993.978	996.412	Sesotho	MMS	sme	u500	NA	NA	NA	Mother	16714	16	1b_92.08	Litlhare	mother	Keychild	CDS
1	23470	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	Listen pl	emilie	NA	NA	NA	NA	NA	utlwang	Sesotho	utlw-ang	hear-m^ip	utlwang	2679179	v-sfx	1.540.462	1.541.536	1.540.462	1.541.536	Sesotho	MMS	sme	u705	NA	NA	NA	Mother	16714	25	1b_92.08	Litlhare	mother	Keychild	CDS
1	23471	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	Speak then mother	emilie	NA	NA	NA	NA	NA	bua he mme	Sesotho	bu-a he mme	speak-m^i ij mother(1a,2a)	bua he mme	2679180	v-sfx ij n	1541.2	1.543.619	1541.2	1.543.619	Sesotho	MMS	sme	u706	NA	NA	NA	Mother	16714	25	1b_92.08	Litlhare	mother	Keychild	CDS
1	23745	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	Yes bring it so that you are able to pee sitting down	emilie	NA	NA	NA	NA	NA	e letlise utsebe hosesa udutse fatSe	Sesotho	e le-tl-is-e u-tseb-e ho-ses-a u-duts-e fatSe	ij om5-come-c-m^i sm2s-t^p_know-m^s if-urinate-m^in sm2s-sit/t^pf-m^in loc	e letlise utsebe hosesa udutse fatSe	2679454	ij pfx-v-sfx-sfx pfx-v-sfx pfx-v-sfx pfx-v-sfx loc	2160	2168.07	2160	2168.07	Sesotho	MMS	sme	u980	NA	NA	NA	Mother	16714	36	1b_92.08	Litlhare	mother	Keychild	CDS
1	23808	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	Put down the stone first	emilie	NA	NA	NA	NA	NA	beha lejwe pele	Sesotho	beh-a le-jwe pele	put-m^i 5-stone(5,6) av	beha lejwe pele	2679517	v-sfx pfx-n av	2.324.413	2.327.822	2.324.413	2.327.822	Sesotho	MMS	sme	u1043	NA	NA	NA	Mother	16714	38	1b_92.08	Litlhare	mother	Keychild	CDS
1	23810	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	Stand	emilie	NA	NA	NA	NA	NA	ema	Sesotho	em-a	stand-m^i	ema	2679519	v-sfx	2.330.949	2.332.521	2.330.949	2.332.521	Sesotho	MMS	sme	u1045	NA	NA	NA	Mother	16714	38	1b_92.08	Litlhare	mother	Keychild	CDS
1	23823	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	Look it is this here	emilie	NA	NA	NA	NA	NA	bona ke lena	Sesotho	bon-a ke lena	see-m^i cp 5	bona ke lena	2679532	v-sfx cop d	2376.24	2.379.463	2376.24	2.379.463	Sesotho	MMS	sme	u1058	NA	NA	NA	Mother	16714	39	1b_92.08	Litlhare	mother	Keychild	CDS
1	23828	2459	16714	930	Masebina	NA	Female	Mother	Adult	default	Come sit here so that we scrape ourselves	emilie	NA	NA	NA	NA	NA	tloo dule mona reikutlule	Sesotho	tloo dul-e mona re-i-kutlul-e	come/m^i sit-m^i loc sm1p-rf-t^p_polish-m^s	tloo dule mona reikutlule	2679537	v v-sfx loc pfx-pfx-v-sfx	2.388.304	2.391.101	2.388.304	2.391.101	Sesotho	MMS	sme	u1063	NA	NA	NA	Mother	16714	39	1b_92.08	Litlhare	mother	Keychild	CDS
1	23943	2460	16724	930	Masebina	NA	Female	Mother	Adult	default	Do not thrash me mother	emilie	NA	NA	NA	NA	NA	sekanshapa mme	Sesotho	seka-n-shap-a mme	ng-om1s-thrash-m^x mother(1a,2a)	sekanshapa mme	2679652	pfx-pfx-v-sfx n	2783.6	2.785.021	2783.6	2.785.021	Sesotho	MMS	sme	u8	NA	NA	NA	Mother	16724	46	1b_92.08	Litlhare	mother	Keychild	CDS
1	24029	2460	16724	930	Masebina	NA	Female	Mother	Adult	default	I am tired me	emilie	NA	NA	NA	NA	NA	kekhathetse nna	Sesotho	ke-khathets-e nna	sm1s-tire/t^pf-m^in 1s	kekhathetse nna	2679738	pfx-v-sfx pn	3.158.687	3.161.838	3.158.687	3.161.838	Sesotho	MMS	sme	u94	NA	NA	NA	Mother	16724	52	1b_92.08	Litlhare	mother	Keychild	CDS
1	24041	2460	16724	930	Masebina	NA	Female	Mother	Adult	default	Let us rest	emilie	NA	NA	NA	NA	NA	ha rephomole	Sesotho	ha re-phomol-e	ht sm1p-t^p_rest-m^s	ha rephomole	2679750	ht pfx-v-sfx	3225.93	3233.94	3225.93	3233.94	Sesotho	MMS	sme	u106	NA	NA	NA	Mother	16724	53	1b_92.08	Litlhare	mother	Keychild	CDS
1	24086	2460	16724	930	Masebina	NA	Female	Mother	Adult	default	Come clean yourself with the stone here	emilie	NA	NA	NA	NA	NA	tloo ikutletse mona	Sesotho	tloo i-kutlets-e mona	come/m^i rf-clean_with_stone-m^i loc	tloo ikutletse mona	2679795	v pfx-v-sfx loc	3.392.837	3.395.113	3.392.837	3.395.113	Sesotho	MMS	sme	u151	NA	NA	NA	Mother	16724	56	1b_92.08	Litlhare	mother	Keychild	CDS
1	24088	2460	16724	930	Masebina	NA	Female	Mother	Adult	default	Come	emilie	NA	NA	NA	NA	NA	tloo	Sesotho	tloo	come/m^i	tloo	2679797	v	3395	3.397.049	3395	3.397.049	Sesotho	MMS	sme	u153	NA	NA	NA	Mother	16724	56	1b_92.08	Litlhare	mother	Keychild	CDS
1	24089	2460	16724	930	Masebina	NA	Female	Mother	Adult	default	Sit here	emilie	NA	NA	NA	NA	NA	dula mona	Sesotho	dul-a mona	sit-m^i loc	dula mona	2679798	v-sfx loc	3395	3.397.049	3395	3.397.049	Sesotho	MMS	sme	u154	NA	NA	NA	Mother	16724	56	1b_92.08	Litlhare	mother	Keychild	CDS
1	24210	2460	16724	930	Masebina	NA	Female	Mother	Adult	question	What are you doing Litlhare ?	emilie	NA	NA	NA	NA	NA	uetsang Litlhare	Sesotho	u-ets-a-ng Litlhare	sm2s-t^p_do-m^in-wh a_name	uetsang Litlhare	2679919	pfx-v-sfx-sfx ???	3829.4	3.833.125	3829.4	3.833.125	Sesotho	MMS	sme	u275	NA	NA	NA	Mother	16724	63	1b_92.08	Litlhare	mother	Keychild	CDS
1	24211	2460	16724	930	Masebina	NA	Female	Mother	Adult	question	Litlhare what are you doing ?	emilie	NA	NA	NA	NA	NA	Litlhare uetsang	Sesotho	Litlhare u-ets-a-ng	a_name sm2s-t^p_do-m^in-wh	Litlhare uetsang	2679920	??? pfx-v-sfx-sfx	3.833.125	3.837.041	3.833.125	3.837.041	Sesotho	MMS	sme	u276	NA	NA	NA	Mother	16724	63	1b_92.08	Litlhare	mother	Keychild	CDS
1	24213	2460	16724	930	Masebina	NA	Female	Mother	Adult	question	You are catching?	emilie	NA	NA	NA	NA	NA	uakapa	Sesotho	u-a-kap-a	sm2s-t^p-catch-m^in	uakapa	2679922	pfx-pfx-v-sfx	3.842.795	3844	3.842.795	3844	Sesotho	MMS	sme	u278	NA	NA	NA	Mother	16724	64	1b_92.08	Litlhare	mother	Keychild	CDS
1	24215	2460	16724	930	Masebina	NA	Female	Mother	Adult	question	What are you pl catching ?	emilie	NA	NA	NA	NA	NA	lekapang	Sesotho	le-kap-a-ng	sm2p-t^p_catch-m^in-wh	lekapang	2679924	pfx-v-sfx-sfx	3844.2	3.845.387	3844.2	3.845.387	Sesotho	MMS	sme	u280	NA	NA	NA	Mother	16724	64	1b_92.08	Litlhare	mother	Keychild	CDS
1	24217	2460	16724	930	Masebina	NA	Female	Mother	Adult	question	What are you pl catching ?	emilie	NA	NA	NA	NA	NA	lekapang	Sesotho	le-kap-a-ng	sm2p-t^p_catch-m^in-wh	lekapang	2679926	pfx-v-sfx-sfx	3849	3.850.424	3849	3.850.424	Sesotho	MMS	sme	u282	NA	NA	NA	Mother	16724	64	1b_92.08	Litlhare	mother	Keychild	CDS
1	24219	2460	16724	930	Masebina	NA	Female	Mother	Adult	question	What are you sing catching ?	emilie	NA	NA	NA	NA	NA	ukapang	Sesotho	u-kap-a-ng	sm2s-t^p_catch-m^in-wh	ukapang	2679928	pfx-v-sfx-sfx	3.855.789	3858.29	3.855.789	3858.29	Sesotho	MMS	sme	u284	NA	NA	NA	Mother	16724	64	1b_92.08	Litlhare	mother	Keychild	CDS
1	24220	2460	16724	930	Masebina	NA	Female	Mother	Adult	question	Well mother ?	emilie	NA	NA	NA	NA	NA	e mme	Sesotho	e mme	wh mother(1a,2a)	e mme	2679929	wh n	3858.29	3.859.914	3858.29	3.859.914	Sesotho	MMS	sme	u285	NA	NA	NA	Mother	16724	64	1b_92.08	Litlhare	mother	Keychild	CDS
1	24298	2460	16724	930	Masebina	NA	Female	Mother	Adult	default	Yes	emilie	NA	NA	NA	NA	NA	e	Sesotho	e	ij	e	2680007	ij	4226	4.227.075	4226	4.227.075	Sesotho	MMS	sme	u363	NA	NA	NA	Mother	16724	70	1b_92.08	Litlhare	mother	Keychild	CDS
1	24300	2460	16724	930	Masebina	NA	Female	Mother	Adult	question	Now do you see?	emilie	NA	NA	NA	NA	NA	uabona he	Sesotho	u-a-bon-a he	sm2s-t^p-see-m^in ij	uabona he	2680009	pfx-pfx-v-sfx ij	4227.2	4.228.362	4227.2	4.228.362	Sesotho	MMS	sme	u365	NA	NA	NA	Mother	16724	70	1b_92.08	Litlhare	mother	Keychild	CDS
1	24301	2460	16724	930	Masebina	NA	Female	Mother	Adult	question	What are you doing ?	emilie	NA	NA	NA	NA	NA	uetsang	Sesotho	u-ets-a-ng	sm2s-t^p_do-m^in-wh	uetsang	2680010	pfx-v-sfx-sfx	4.228.362	4.248.312	4.228.362	4.248.312	Sesotho	MMS	sme	u366	NA	NA	NA	Mother	16724	70	1b_92.08	Litlhare	mother	Keychild	CDS
1	24382	2460	16724	930	Masebina	NA	Female	Mother	Adult	default	No!	emilie	NA	NA	NA	NA	NA	ee	Sesotho	ee	ij	ee	2680091	ij	4.676.071	4.677.744	4.676.071	4.677.744	Sesotho	MMS	sme	u447	NA	NA	NA	Mother	16724	77	1b_92.08	Litlhare	mother	Keychild	CDS
1	24390	2460	16724	930	Masebina	NA	Female	Mother	Adult	question	What is it ?	emilie	NA	NA	NA	NA	NA	ke eng	Sesotho	ke eng	cp wh	ke eng	2680099	cop wh	4760.64	4.777.195	4760.64	4.777.195	Sesotho	MMS	sme	u455	NA	NA	NA	Mother	16724	79	1b_92.08	Litlhare	mother	Keychild	CDS
1	24522	2460	16724	930	Masebina	NA	Female	Mother	Adult	default	Say it a potato	emilie	NA	NA	NA	NA	NA	ere ke tapole	Sesotho	er-e ke tapole	say-m^i cp potato(9,10)	ere ke tapole	2680231	v-sfx cop n	5.496.749	5.499.637	5.496.749	5.499.637	Sesotho	MMS	sme	u587	NA	NA	NA	Mother	16724	91	1b_92.08	Litlhare	mother	Keychild	CDS
1	24590	2461	16725	930	Masebina	NA	Female	Mother	Adult	default	Put it down father	emilie	NA	NA	NA	NA	NA	beha ntate	Sesotho	beh-a ntate	put-m^i father(1a,2a)	beha ntate	2680299	v-sfx n	342.8	347.474	342.8	347.474	Sesotho	MMS	sme	u62	NA	NA	NA	Mother	16725	5	2b_92.26	Litlhare	mother	Keychild	CDS
1	24633	2461	16725	930	Masebina	NA	Female	Mother	Adult	question	What are you making ?	emilie	NA	NA	NA	NA	NA	wena uetsang	Sesotho	wena u-ets-a-ng	2s sm2s-t^p_do-m^in-wh	wena uetsang	2680342	pn pfx-v-sfx-sfx	502	503.621	502	503.621	Sesotho	MMS	sme	u105	NA	NA	NA	Mother	16725	8	2b_92.26	Litlhare	mother	Keychild	CDS
