utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee	register
18535	MOT	mother	xxx bien compris				Anais/247a.cha	SIS	g				Anais	mother	Other child	OCDS
18579	MOT	mother	montre moi tes dessins				Anais/247a.cha	SIS	g				Anais	mother	Other child	OCDS
18583	MOT	mother	des rondes et des ovales?				Anais/247a.cha	SIS	g				Anais	mother	Other child	OCDS
18586	MOT	mother	ouais				Anais/247a.cha	SIS	g				Anais	mother	Other child	OCDS
18588	MOT	mother	d'accord				Anais/247a.cha	SIS	g				Anais	mother	Other child	OCDS
18611	MOT	mother	ah bon				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18625	MOT	mother	attends				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18627	MOT	mother	d'accord				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18746	MOT	mother	tu écris Chloé				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18747	MOT	mother	c'est ca que tu veux				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18749	MOT	mother	il est ou le fer?				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18813	MOT	mother	mais je t'ai rien demandé toi				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18816	MOT	mother	et alors si elle veut qu'il dorme dans la baignoire son bébé				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18826	MOT	mother	qu'est ce que tu racontes				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18828	MOT	mother	non c'est toi je comrpends rien à ce que tu me dis ma chérie				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18830	MOT	mother	oui t'as raison				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18831	MOT	mother	fais ton dessin				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18833	MOT	mother	il est en fabrication				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18835	MOT	mother	no il est en train de se faire				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18972	MOT	mother	il te reste du travail à faire ma fille				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18974	MOT	mother	ahh				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
18978	MOT	mother	parce que elle veut jouer				Anais/247b.cha	SIS	clara				Anais	mother	Other child	OCDS
18984	MOT	mother	si ils y sont				Anais/247b.cha	SIS	clara				Anais	mother	Other child	OCDS
19029	MOT	mother	merci ma Chloé				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19044	MOT	mother	oui ils sont très beaux tes dessins ma Chloé				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19046	MOT	mother	t'as tout écrit?				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19047	MOT	mother	t'as écrit quoi?				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19054	MOT	mother	tu y vas				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19055	MOT	mother	dans ta chambre				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19056	MOT	mother	sur le bureau tu descends tout				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19058	MOT	mother	bah tu les amènes au bord des escaliers ou tu les lances des escaliers				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19063	MOT	mother	non non je monte pas moi				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19065	MOT	mother	non je reste là				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19081	MOT	mother	yen a plus?				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19082	MOT	mother	(s)top!				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19140	MOT	mother	ah excuse moi				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19171	MOT	mother	www				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19185	MOT	mother	bah dis donc ah				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19186	MOT	mother	t'as qu'à l'enlever, passe de l'autre coté				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19194	MOT	mother	laisse lui mettre les trucs au milieu				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19195	MOT	mother	Chlo continue à mettre les bords				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19213	MOT	mother	Chloé, stop!				Anais/247b.cha	SIS					Anais	mother	Other child	OCDS
19230	MOT	mother	non non non tu lui laisses mettre				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19231	MOT	mother	tiens mets mini toi				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19232	MOT	mother	le reste tu laisses mettre ta soeur				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19239	MOT	mother	Chlo arrete				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19240	MOT	mother	viens vers moi Chloé s'il te plait				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19242	MOT	mother	parce que				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
19264	MOT	mother	merci chloé				Anais/247b.cha	SIS	L				Anais	mother	Other child	OCDS
28784	MOT	mother	oui				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
28791	MOT	mother	Je sais pas ou c'est ma chérie				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
28792	MOT	mother	c'est vous qui avez fait les zouaves avec ce matin				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
28793	MOT	mother	il doit être par terre quelque part				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
28806	MOT	mother	t'as trouvé?				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
28809	MOT	mother	qu'est ce que tu veux?				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
28967	MOT	mother	oui on les mange				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
28990	MOT	mother	non il doit pas t'en manquer chloé				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
28993	MOT	mother	je pense xxx le rouge				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
28994	MOT	mother	non c'est pas ca?				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29027	MOT	mother	c'est bien Chloé				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29054	MOT	mother	ouais				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29127	MOT	mother	la				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29129	MOT	mother	oui				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29141	MOT	mother	bah tu dis si on te gène				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29267	MOT	mother	ben t'y arrives				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29269	MOT	mother	ben voilà t'y arriveras mieuc comme ca				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29357	MOT	mother	et bah tu vois				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29359	MOT	mother	oui				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29378	MOT	mother	ah bah oui				Anais/28a.cha	SIS	clara				Anais	mother	Other child	OCDS
29379	MOT	mother	et oui				Anais/28a.cha	SIS	clara				Anais	mother	Other child	OCDS
29381	MOT	mother	oui mais après il est redevenu gentil				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29534	MOT	mother	merci Chl				Anais/28a.cha	SIS	clara				Anais	mother	Other child	OCDS
29567	MOT	mother	ah, alors ils sont ou les bords?				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29569	MOT	mother	laisse lui, laisse lui				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29583	MOT	mother	xxx un coin				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29592	MOT	mother	xxx 				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29706	MOT	mother	il était complet pourtant le puzzle				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29709	MOT	mother	non bah ne les, laisse les comme ca				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29732	MOT	mother	Eh tu ranges toi				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29734	MOT	mother	Chloé!				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29740	MOT	mother	xxx				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29746	MOT	mother	tiens je te emts celui là si tu veux				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29766	MOT	mother	tu sais jouer aux dominos				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29768	MOT	mother	on fait avec les animaux?				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29786	MOT	mother	mets les à l'envers Chloé				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29841	MOT	mother	et toi tu as deux pareils?				Anais/28a.cha	SIS	clara				Anais	mother	Other child	OCDS
29842	MOT	mother	ah bah tu as deux www arbres www				Anais/28a.cha	SIS	clara				Anais	mother	Other child	OCDS
29843	MOT	mother	tu as qu'à mettre tes deux www arbres www 				Anais/28a.cha	SIS	clara				Anais	mother	Other child	OCDS
29854	MOT	mother	alors soit un www arbre soit un cochon Chl				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29856	MOT	mother	et bah mets le cochon				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29861	MOT	mother	alors pioche				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29865	MOT	mother	tu peux mettre l'arbre				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29899	MOT	mother	Non laisse ta soeur choisir				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29914	MOT	mother	à toi Chl				Anais/28a.cha	SIS	clara				Anais	mother	Other child	OCDS
29933	MOT	mother	allez à toi Chl				Anais/28a.cha	SIS	clara				Anais	mother	Other child	OCDS
29934	MOT	mother	www			%sit  à Chl 24262452428957/Anais/28a.cha	Anais/28a.cha	SIS	clara				Anais	mother	Other child	OCDS
29943	MOT	mother	mets des moutons encore				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29952	MOT	mother	et bah pioche				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29995	MOT	mother	et toi Chloé?				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
29996	MOT	mother	 xxx cochon?				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
30007	MOT	mother	mets ton cochon la bas				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
30009	MOT	mother	ouais mais nous on est les canards				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
30036	MOT	mother	à Chl				Anais/28a.cha	SIS	clara				Anais	mother	Other child	OCDS
30048	MOT	mother	qu'est ce que tu nous as pioché toi?				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
30049	MOT	mother	un cochon				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
30072	MOT	mother	t'as mis quoi avec ton blanc?				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
30086	MOT	mother	pioche				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
30100	MOT	mother	a toi chloé				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
30102	MOT	mother	oui tu pioches				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
30105	MOT	mother	il y a un mouton la bas				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
30117	MOT	mother	ouais				Anais/28a.cha	SIS	clara				Anais	mother	Other child	OCDS
30123	MOT	mother	allez mets ton cochon				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
30124	MOT	mother	tu mets ton cochon ma Chloé				Anais/28a.cha	SIS	L				Anais	mother	Other child	OCDS
