Anais,adult,OCDS,Anais_2511a.cha,,,,,,,,
Anais,adult,OCDS,Anais_2511b.cha,,,,,,,,
Anais,adult,OCDS,Anais_2523a.cha,,,,,,,,
Anais,adult,OCDS,Anais_2525a.cha,,,,,,,,
Anais,adult,OCDS,Anais_2621a.cha,,,,,,,,
Anais,adult,OCDS,Anais_28a.cha,,,,,,,,
Anais,adult,OCDS,Anais_296b.cha,,,,,,,,
Theotime,adult,OCDS,Theotime_2111a.cha,,,,,,,,
Theotime,adult,OCDS,Theotime_239b.cha,,,,,,,,
Theotime,adult,OCDS,Theotime_2324a.cha,,,,,,,,
Theotime,adult,OCDS,Theotime_2324b.cha,,,,,,,,
Theotime,adult,OCDS,Theotime_2422a.cha,,,,,,,,
Theotime,adult,OCDS,Theotime_252a.cha,,,,,,,,
Theotime,adult,OCDS,Theotime_263a.cha,,,,,,,,
Theotime,adult,OCDS,Theotime_273a.cha,,,,,,,,
Theotime,adult,OCDS,Theotime_2112a.cha,,,,,,,,
Anae,adult,ADS,Anae_215.cha,,,,,,,,
Anae,adult,ADS,Anae_2216.cha,,,,,,,,
Anae,adult,ADS,Anae_2428.cha,,,,,,,,
Anae,adult,ADS,Anae_2529.cha,,,,,,,,
Anae,adult,ADS,Anae_2626.cha,,,,,,,,
Anae,adult,ADS,Anae_284.cha,,,,,,,,
Anae,adult,ADS,Anae_2923.cha,,,,,,,,
Anae,adult,ADS,Anae_2123.cha,,,,,,,,
Anae,adult,ADS,Anae_21122.cha,,,,,,,,
Anae,adult,ADS,Anae_317.cha,,,,,,,,
Anais,adult,ADS,Anais_239a.cha,,,,,,,,
Anais,adult,ADS,Anais_247a.cha,,,,,,,,
Anais,adult,ADS,Anais_247b.cha,,,,,,,,
Anais,adult,ADS,Anais_242a.cha,,,,,,,,
Anais,adult,ADS,Anais_242b.cha,4,12,3.000,1.0,2,12,0,
Anais,adult,ADS,Anais_2511a.cha,,,,,,,,
Anais,adult,ADS,Anais_2511b.cha,,,,,,,,
Anais,adult,ADS,Anais_2523a.cha,,,,,,,,
Anais,adult,ADS,Anais_2525a.cha,,,,,,,,
Anais,adult,ADS,Anais_2621a.cha,,,,,,,,
Anais,adult,ADS,Anais_28a.cha,,,,,,,,
Anais,adult,ADS,Anais_296b.cha,,,,,,,,
Theotime,adult,ADS,Theotime_2111a.cha,,,,,,,,
Theotime,adult,ADS,Theotime_239b.cha,,,,,,,,
Theotime,adult,ADS,Theotime_2324a.cha,,,,,,,,
Theotime,adult,ADS,Theotime_2324b.cha,,,,,,,,
Theotime,adult,ADS,Theotime_2422a.cha,,,,,,,,
Theotime,adult,ADS,Theotime_252a.cha,,,,,,,,
Theotime,adult,ADS,Theotime_263a.cha,,,,,,,,
Theotime,adult,ADS,Theotime_273a.cha,,,,,,,,
Theotime,adult,ADS,Theotime_2112a.cha,,,,,,,,
Anae,mother,CDS,Anae_215.cha,614,2591,4.219,0.902944595118,144,301,.387,
Anae,mother,CDS,Anae_2216.cha,583,2627,4.506,0.900726022163,101,342,.392,
Anae,mother,CDS,Anae_2428.cha,591,2538,4.294,0.907792721519,110,286,.546,
Anae,mother,CDS,Anae_2529.cha,716,3446,4.812,0.930180442375,141,446,.427,
Anae,mother,CDS,Anae_2626.cha,459,1908,4.156,0.904847207587,116,252,.444,
Anae,mother,CDS,Anae_284.cha,577,2706,4.689,0.894028189911,90,339,.405,
Anae,mother,CDS,Anae_2923.cha,769,3347,4.352,0.90713215463,131,359,.368,
Anae,mother,CDS,Anae_2123.cha,723,3592,4.968,0.913847012842,99,423,.412,
Anae,mother,CDS,Anae_21122.cha,442,2364,5.348,0.920433305013,61,291,.398,
Anae,mother,CDS,Anae_317.cha,290,1340,4.620,0.922706766917,56,232,.337,
Anais,mother,CDS,Anais_239a.cha,436,1176,2.697,0.922298456261,159,175,.272,
Anais,mother,CDS,Anais_247a.cha,394,1446,3.670,0.933983286908,65,233,.307,
Anais,mother,CDS,Anais_247b.cha,242,839,3.466,0.912786489747,44,143,.318,
Anais,mother,CDS,Anais_242a.cha,,,,,,,,
Anais,mother,CDS,Anais_242b.cha,,,,,,,,
Anais,mother,CDS,Anais_2511a.cha,642,1789,2.786,0.906127037662,218,271,.264,
Anais,mother,CDS,Anais_2511b.cha,621,1624,2.615,0.92156133829,272,194,.193,
Anais,mother,CDS,Anais_2523a.cha,647,1926,2.976,0.917118997912,185,289,.248,
Anais,mother,CDS,Anais_2525a.cha,510,1416,2.776,0.924110953058,173,210,.270,
Anais,mother,CDS,Anais_2621a.cha,430,1615,3.755,0.918442367601,68,229,.397,
Anais,mother,CDS,Anais_28a.cha,550,1592,2.894,0.916308470291,179,236,.230,
Anais,mother,CDS,Anais_296b.cha,,,,,,,,
Theotime,mother,CDS,Theotime_2111a.cha,412,1807,4.385,0.904618809126,52,323,.266,
Theotime,mother,CDS,Theotime_239b.cha,371,1212,3.266,0.903826955075,115,192,.312,
Theotime,mother,CDS,Theotime_2324a.cha,383,1325,3.459,0.912623574144,108,205,.177,
Theotime,mother,CDS,Theotime_2324b.cha,392,1385,3.533,0.904727272727,111,189,.209,
Theotime,mother,CDS,Theotime_2422a.cha,392,1352,3.448,0.924515648286,115,282,.193,
Theotime,mother,CDS,Theotime_252a.cha,323,1130,3.498,0.91875,102,211,.250,
Theotime,mother,CDS,Theotime_263a.cha,381,1681,4.412,0.9013165769,59,305,.212,
Theotime,mother,CDS,Theotime_273a.cha,402,1798,4.472,0.918680089485,90,342,.226,
Theotime,mother,CDS,Theotime_2112a.cha,331,1525,4.607,0.917095709571,50,266,.265,
Anae,mother,OCDS,Anae_215.cha,46,241,5.239,0.906926406926,3,82,.282,
Anae,mother,OCDS,Anae_2216.cha,,,,,,,,
Anae,mother,OCDS,Anae_2428.cha,85,411,4.835,0.927680798005,17,104,.188,
Anae,mother,OCDS,Anae_2529.cha,,,,,,,,
Anae,mother,OCDS,Anae_2626.cha,49,236,4.816,0.928761061947,13,68,.183,
Anae,mother,OCDS,Anae_284.cha,95,459,4.831,0.919153674833,28,108,.073,
Anae,mother,OCDS,Anae_2923.cha,,,,,,,,
Anae,mother,OCDS,Anae_2123.cha,21,94,4.476,0.946428571429,5,48,.238,
Anae,mother,OCDS,Anae_21122.cha,11,42,3.818,0.984375,1,33,.272,
Anae,mother,OCDS,Anae_317.cha,88,458,5.204,0.919866071429,10,118,.363,
Anais,mother,OCDS,Anais_239a.cha,,,,,,,,
Anais,mother,OCDS,Anais_247a.cha,66,273,4.136,0.961977186312,9,104,.181,
Anais,mother,OCDS,Anais_247b.cha,43,175,4.069,0.916363636364,9,65,.093,
Anais,mother,OCDS,Anais_242a.cha,,,,,,,,
Anais,mother,OCDS,Anais_242b.cha,,,,,,,,
Anais,mother,OCDS,Anais_2511a.cha,,,,,,,,
Anais,mother,OCDS,Anais_2511b.cha,,,,,,,,
Anais,mother,OCDS,Anais_2523a.cha,,,,,,,,
Anais,mother,OCDS,Anais_2525a.cha,,,,,,,,
Anais,mother,OCDS,Anais_2621a.cha,,,,,,,,
Anais,mother,OCDS,Anais_28a.cha,61,241,3.950,0.935064935065,11,76,.163,
Anais,mother,OCDS,Anais_296b.cha,,,,,,,,
Theotime,mother,OCDS,Theotime_2111a.cha,,,,,,,,
Theotime,mother,OCDS,Theotime_239b.cha,16,58,3.625,0.883333333333,4,33,.250,
Theotime,mother,OCDS,Theotime_2324a.cha,28,129,4.607,0.908403361345,3,43,.178,
Theotime,mother,OCDS,Theotime_2324b.cha,,,,,,,,
Theotime,mother,OCDS,Theotime_2422a.cha,28,130,4.642,0.936666666667,6,47,0,
Theotime,mother,OCDS,Theotime_252a.cha,40,127,3.175,0.892307692308,13,73,.125,
Theotime,mother,OCDS,Theotime_263a.cha,38,199,5.236,0.916402116402,4,77,.078,
Theotime,mother,OCDS,Theotime_273a.cha,,,,,,,,
Theotime,mother,OCDS,Theotime_2112a.cha,,,,,,,,
Anae,mother,ADS,Anae_215.cha,,,,,,,,
Anae,mother,ADS,Anae_2216.cha,,,,,,,,
Anae,mother,ADS,Anae_2428.cha,6,33,5.500,0.939130434783,1,23,.166,
Anae,mother,ADS,Anae_2529.cha,,,,,,,,
Anae,mother,ADS,Anae_2626.cha,,,,,,,,
Anae,mother,ADS,Anae_284.cha,,,,,,,,
Anae,mother,ADS,Anae_2923.cha,,,,,,,,
Anae,mother,ADS,Anae_2123.cha,10,33,3.300,0.965217391304,1,26,.100,
Anae,mother,ADS,Anae_21122.cha,,,,,,,,
Anae,mother,ADS,Anae_317.cha,4,13,3.250,0.866666666667,1,9,.250,
Anais,mother,ADS,Anais_239a.cha,,,,,,,,
Anais,mother,ADS,Anais_247a.cha,,,,,,,,
Anais,mother,ADS,Anais_247b.cha,,,,,,,,
Anais,mother,ADS,Anais_242a.cha,,,,,,,,
Anais,mother,ADS,Anais_242b.cha,,,,,,,,
Anais,mother,ADS,Anais_2511a.cha,5,13,2.600,0.866666666667,3,8,.200,
Anais,mother,ADS,Anais_2511b.cha,,,,,,,,
Anais,mother,ADS,Anais_2523a.cha,,,,,,,,
Anais,mother,ADS,Anais_2525a.cha,,,,,,,,
Anais,mother,ADS,Anais_2621a.cha,14,59,4.214,0.961224489796,4,24,.285,
Anais,mother,ADS,Anais_28a.cha,,,,,,,,
Anais,mother,ADS,Anais_296b.cha,,,,,,,,
Theotime,mother,ADS,Theotime_2111a.cha,,,,,,,,
Theotime,mother,ADS,Theotime_239b.cha,,,,,,,,
Theotime,mother,ADS,Theotime_2324a.cha,,,,,,,,
Theotime,mother,ADS,Theotime_2324b.cha,,,,,,,,
Theotime,mother,ADS,Theotime_2422a.cha,,,,,,,,
Theotime,mother,ADS,Theotime_252a.cha,,,,,,,,
Theotime,mother,ADS,Theotime_263a.cha,,,,,,,,
Theotime,mother,ADS,Theotime_273a.cha,3,15,5.000,1.0,1,15,.666,
Theotime,mother,ADS,Theotime_2112a.cha,,,,,,,,
Anae,child,CDS,Anae_215.cha,70,219,3.128,0.788516746411,27,57,.214,
Anae,child,CDS,Anae_2216.cha,,,,,,,,
Anae,child,CDS,Anae_2428.cha,110,399,3.627,0.894344473008,30,108,.154,
Anae,child,CDS,Anae_2529.cha,,,,,,,,
Anae,child,CDS,Anae_2626.cha,110,437,3.972,0.914285714286,24,137,.181,
Anae,child,CDS,Anae_284.cha,36,107,2.972,0.890721649485,16,57,.055,
Anae,child,CDS,Anae_2923.cha,,,,,,,,
Anae,child,CDS,Anae_2123.cha,,,,,,,,
Anae,child,CDS,Anae_21122.cha,7,28,4.000,0.916666666667,2,21,0,
Anae,child,CDS,Anae_317.cha,164,619,3.774,0.862725779967,50,121,.115,
Anais,child,CDS,Anais_239a.cha,,,,,,,,
Anais,child,CDS,Anais_247a.cha,19,69,3.631,0.930508474576,2,37,.210,
Anais,child,CDS,Anais_247b.cha,26,101,3.884,0.925274725275,4,56,.192,
Anais,child,CDS,Anais_242a.cha,,,,,,,,
Anais,child,CDS,Anais_242b.cha,,,,,,,,
Anais,child,CDS,Anais_2511a.cha,,,,,,,,
Anais,child,CDS,Anais_2511b.cha,,,,,,,,
Anais,child,CDS,Anais_2523a.cha,,,,,,,,
Anais,child,CDS,Anais_2525a.cha,,,,,,,,
Anais,child,CDS,Anais_2621a.cha,,,,,,,,
Anais,child,CDS,Anais_28a.cha,56,191,3.410,0.927624309392,14,57,.232,
Anais,child,CDS,Anais_296b.cha,,,,,,,,
Theotime,child,CDS,Theotime_2111a.cha,,,,,,,,
Theotime,child,CDS,Theotime_239b.cha,10,40,4.000,0.86,2,18,.200,
Theotime,child,CDS,Theotime_2324a.cha,,,,,,,,
Theotime,child,CDS,Theotime_2324b.cha,6,17,2.833,0.828571428571,2,13,0,
Theotime,child,CDS,Theotime_2422a.cha,18,53,2.944,0.979069767442,8,36,.111,
Theotime,child,CDS,Theotime_252a.cha,9,20,2.222,0.96,3,15,.111,
Theotime,child,CDS,Theotime_263a.cha,6,24,4.000,0.7,0,13,0,
Theotime,child,CDS,Theotime_273a.cha,,,,,,,,
Theotime,child,CDS,Theotime_2112a.cha,,,,,,,,
Anae,child,OCDS,Anae_215.cha,3,12,4.000,0.55,1,2,.333,
Anae,child,OCDS,Anae_2216.cha,,,,,,,,
Anae,child,OCDS,Anae_2428.cha,6,29,4.833,0.952631578947,1,25,0,
Anae,child,OCDS,Anae_2529.cha,,,,,,,,
Anae,child,OCDS,Anae_2626.cha,8,29,3.625,0.873684210526,2,22,0,
Anae,child,OCDS,Anae_284.cha,,,,,,,,
Anae,child,OCDS,Anae_2923.cha,,,,,,,,
Anae,child,OCDS,Anae_2123.cha,3,19,6.333,0.988888888889,0,17,.333,
Anae,child,OCDS,Anae_21122.cha,,,,,,,,
Anae,child,OCDS,Anae_317.cha,12,49,4.083,0.917948717949,2,27,0,
Anais,child,OCDS,Anais_239a.cha,,,,,,,,
Anais,child,OCDS,Anais_247a.cha,,,,,,,,
Anais,child,OCDS,Anais_247b.cha,,,,,,,,
Anais,child,OCDS,Anais_242a.cha,,,,,,,,
Anais,child,OCDS,Anais_242b.cha,,,,,,,,
Anais,child,OCDS,Anais_2511a.cha,,,,,,,,
Anais,child,OCDS,Anais_2511b.cha,,,,,,,,
Anais,child,OCDS,Anais_2523a.cha,,,,,,,,
Anais,child,OCDS,Anais_2525a.cha,,,,,,,,
Anais,child,OCDS,Anais_2621a.cha,,,,,,,,
Anais,child,OCDS,Anais_28a.cha,,,,,,,,
Anais,child,OCDS,Anais_296b.cha,,,,,,,,
Theotime,child,OCDS,Theotime_2111a.cha,,,,,,,,
Theotime,child,OCDS,Theotime_239b.cha,,,,,,,,
Theotime,child,OCDS,Theotime_2324a.cha,,,,,,,,
Theotime,child,OCDS,Theotime_2324b.cha,,,,,,,,
Theotime,child,OCDS,Theotime_2422a.cha,,,,,,,,
Theotime,child,OCDS,Theotime_252a.cha,,,,,,,,
Theotime,child,OCDS,Theotime_263a.cha,,,,,,,,
Theotime,child,OCDS,Theotime_273a.cha,,,,,,,,
Theotime,child,OCDS,Theotime_2112a.cha,,,,,,,,
Anae,child,ADS,Anae_215.cha,,,,,,,,
Anae,child,ADS,Anae_2216.cha,,,,,,,,
Anae,child,ADS,Anae_2428.cha,,,,,,,,
Anae,child,ADS,Anae_2529.cha,,,,,,,,
Anae,child,ADS,Anae_2626.cha,,,,,,,,
Anae,child,ADS,Anae_284.cha,2,19,9.500,0.822222222222,0,9,0,
Anae,child,ADS,Anae_2923.cha,,,,,,,,
Anae,child,ADS,Anae_2123.cha,,,,,,,,
Anae,child,ADS,Anae_21122.cha,,,,,,,,
Anae,child,ADS,Anae_317.cha,8,44,5.500,1.0,2,36,0,
Anais,child,ADS,Anais_239a.cha,,,,,,,,
Anais,child,ADS,Anais_247a.cha,,,,,,,,
Anais,child,ADS,Anais_247b.cha,,,,,,,,
Anais,child,ADS,Anais_242a.cha,,,,,,,,
Anais,child,ADS,Anais_242b.cha,,,,,,,,
Anais,child,ADS,Anais_2511a.cha,,,,,,,,
Anais,child,ADS,Anais_2511b.cha,,,,,,,,
Anais,child,ADS,Anais_2523a.cha,,,,,,,,
Anais,child,ADS,Anais_2525a.cha,,,,,,,,
Anais,child,ADS,Anais_2621a.cha,,,,,,,,
Anais,child,ADS,Anais_28a.cha,,,,,,,,
Anais,child,ADS,Anais_296b.cha,,,,,,,,
Theotime,child,ADS,Theotime_2111a.cha,,,,,,,,
Theotime,child,ADS,Theotime_239b.cha,,,,,,,,
Theotime,child,ADS,Theotime_2324a.cha,,,,,,,,
Theotime,child,ADS,Theotime_2324b.cha,,,,,,,,
Theotime,child,ADS,Theotime_2422a.cha,,,,,,,,
Theotime,child,ADS,Theotime_252a.cha,,,,,,,,
Theotime,child,ADS,Theotime_263a.cha,,,,,,,,
Theotime,child,ADS,Theotime_273a.cha,,,,,,,,
Theotime,child,ADS,Theotime_2112a.cha,,,,,,,,
