annotation1	utterance_id	session_id	speaker_id	uniquespeaker_id_fk	speaker_name	speaker_age	speaker_gender	speaker_role_raw	speaker_macrorole	sentence_type	english_translation	annotatorName1	commentsAnnotation1	annotation2	annotatorName2	commentsAnnotation2	Diff_annotations	utterance	language	utterance_morphemes	utterance_gloses_raw	utterance_raw	utterance_id_acqdiv	utterance_poses_raw	start	end	start_raw	end_raw	corpus	speaker_label	languages_spoken	utterance_id_source	birthdate	speaker_age_in_days	speaker_addressee	speaker_role	speaker_id.1	MinuteofUtterance	TotalRecordingTime	keychild	speaker	role_adressee	register
963	57049	2516	17095	958	Julia	NA	Female	Grandmother	Adult	question	Where ?	clara	NA	NA	NA	NA	NA	kae	Sesotho	kae	wh	kae	2712758	wh	NA	NA	NA	NA	Sesotho	JUL	sme	u62	NA	NA	NA	Grandmother	17095	NA	8c_46	Tsebo	adult	Cousin	OCDS
963	57811	2516	17095	958	Julia	NA	Female	Grandmother	Adult	default	Right	clara	NA	NA	NA	NA	NA	eke	Sesotho	eke	ij	eke	2713520	ij	2424.5	2.425.865	2424.5	2.425.865	Sesotho	JUL	sme	u824	NA	NA	NA	Grandmother	17095	40	8c_46	Tsebo	adult	Cousin	OCDS
963	57110	2516	17095	958	Julia	NA	Female	Grandmother	Adult	question	every day all the time ?	clara	NA	NA	NA	NA	NA	mehla ee	Sesotho	me-hla ee	4-day(3,4) 4	mehla ee	2712819	pfx-n d	330.565	332.565	330.565	332.565	Sesotho	JUL	sme	u123	NA	NA	NA	Grandmother	17095	5	8c_46	Tsebo	adult	Cousin	OCDS
963	52778	2505	17024	958	Julia	NA	Female	Grandmother	Adult	question	Where is it ?	clara	NA	NA	NA	NA	NA	se kae	Sesotho	se kae	cp7 wh	se kae	2708487	cop wh	3013.7	3.014.637	3013.7	3.014.637	Sesotho	JUL	sme	u180	NA	NA	NA	Grandmother	17024	50	1c_63.27	Tsebo	adult	Cousin	OCDS
963	57455	2516	17101	973	Mapotlako	NA	NA	Adult	Adult	default	Keneuoe borrow me the small pot please mother of so and so I urinate	clara	NA	NA	NA	NA	NA	Keneuoe nkadime pitsana hle manyeo kesese	Sesotho	Keneuoe n-kadim-e pitsa-na hle manyeo ke-ses-e	a_name om1s-lend-m^i pot(9,10)-dim ij so_and_so(1a,2a) sm1s-t^p_urinate-m^s	Keneuoe nkadime pitsana hle manyeo kesese	2713164	??? pfx-v-sfx n-sfx ij n pfx-v-sfx	1212.2	1.218.975	1212.2	1.218.975	Sesotho	MPT	sme	u468	NA	NA	NA	Speaker	17101	20	8c_46	Tsebo	adult	Cousin	OCDS
963	57177	2516	17095	958	Julia	NA	Female	Grandmother	Adult	question	What are you refusing ?	clara	NA	NA	NA	NA	NA	uhanang	Sesotho	u-han-a-ng	sm2s-t^p_refuse-m^in-wh	uhanang	2712886	pfx-v-sfx-sfx	535.556	537.328	535.556	537.328	Sesotho	JUL	sme	u190	NA	NA	NA	Grandmother	17095	8	8c_46	Tsebo	adult	Cousin	OCDS
963	57095	2516	17095	958	Julia	NA	Female	Grandmother	Adult	question	What is it Neuoe ?	clara	NA	NA	NA	NA	NA	ke eng Neuoe	Sesotho	ke eng Neuoe	cp wh a_name	ke eng Neuoe	2712804	cop wh ???	275.43	277.965	275.43	277.965	Sesotho	JUL	sme	u108	NA	NA	NA	Grandmother	17095	4	8c_46	Tsebo	adult	Cousin	OCDS
963	67760	2536	17253	958	Julia	NA	Female	Grandmother	Adult	question	The car is coming not so Keneuoe ?	clara	NA	NA	NA	NA	NA	koloi eatla ha ho jwalo Keneuoe	Sesotho	koloi e-a-tl-a ha ho jwalo Keneuoe	car(9 10) sm9-t^p-come-m^in ng cp17 av a_name	koloi eatla ha ho jwalo Keneuoe	2723469	n pfx-pfx-v-sfx ng cop av ???	NA	NA	NA	NA	Sesotho	JUL	sme	u66	NA	NA	NA	NA	NA	NA	17c_96.09	Tsebo	adult	Cousin	OCDS
963	57175	2516	17095	958	Julia	NA	Female	Grandmother	Adult	question	You refuse to do what ?	clara	NA	NA	NA	NA	NA	uhana hoetsang	Sesotho	u-han-a ho-ets-a-ng	sm2s-t^p_refuse-m^in if-do-m^pt-wh	uhana hoetsang	2712884	pfx-v-sfx pfx-v-sfx-sfx	532.768	534.211	532.768	534.211	Sesotho	JUL	sme	u188	NA	NA	NA	Grandmother	17095	8	8c_46	Tsebo	adult	Cousin	OCDS
963	67765	2536	17253	958	Julia	NA	Female	Grandmother	Adult	question	You won't go in the car ?	clara	NA	NA	NA	NA	NA	ha unahotsamaya ka koloi	Sesotho	ha u-na-ho-tsamay-a ka koloi	ng sm2s-t^f1-if-leave-m^in pr car(9 10)	ha unahotsamaya ka koloi	2723474	ng pfx-pfx-pfx-v-sfx pr n	NA	NA	NA	NA	Sesotho	JUL	sme	u71	NA	NA	NA	NA	NA	NA	17c_96.09	Tsebo	adult	Cousin	OCDS
963	57047	2516	17095	958	Julia	NA	Female	Grandmother	Adult	question	Where ?	clara	NA	NA	NA	NA	NA	kae	Sesotho	kae	wh	kae	2712756	wh	157.831	159.711	157.831	159.711	Sesotho	JUL	sme	u60	NA	NA	NA	Grandmother	17095	2	8c_46	Tsebo	adult	Cousin	OCDS
963	67946	2536	17260	983	Unidentified_adult	NA	NA	Adult	Adult	default	Come in the house Neuoe	clara	NA	NA	NA	NA	NA	tloo ka tlung Neuoe	Sesotho	tloo ka tlung Neuoe	come/m^i pr house(9 10|6)/lc a_name	tloo ka tlung Neuoe	2723655	v pr n ???	NA	NA	NA	NA	Sesotho	ADL	sme	u252	NA	NA	NA	NA	NA	NA	17c_96.09	Tsebo	adult	Cousin	OCDS
963	57044	2516	17095	958	Julia	NA	Female	Grandmother	Adult	question	Neuoe you go out from where ?	clara	NA	NA	NA	NA	NA	Neuoe wena utswa le kae	Sesotho	Neuoe wena u-tsw-a le kae	a_name 2s sm2s-t^p_go_out-m^in cj wh	Neuoe wena utswa le kae	2712753	??? pn pfx-v-sfx cj wh	150.323	152.761	150.323	152.761	Sesotho	JUL	sme	u57	NA	NA	NA	Grandmother	17095	2	8c_46	Tsebo	adult	Cousin	OCDS
963	52776	2505	17024	958	Julia	NA	Female	Grandmother	Adult	question	Where is it ?	clara	NA	NA	NA	NA	NA	se kae	Sesotho	se kae	cp7 wh	se kae	2708485	cop wh	3010.8	3.012.357	3010.8	3.012.357	Sesotho	JUL	sme	u178	NA	NA	NA	Grandmother	17024	50	1c_63.27	Tsebo	adult	Cousin	OCDS
963	52842	2505	17024	958	Julia	NA	Female	Grandmother	Adult	default	Leave (and go) put them in there	clara	NA	NA	NA	NA	NA	tsamaya hobeha ka mane	Sesotho	tsamay-a ho-beh-a ka mane	leave-m^i if-put-m^pt pr loc	tsamaya hobeha ka mane	2708551	v-sfx pfx-v-sfx pr loc	3268.5	3.272.277	3268.5	3.272.277	Sesotho	JUL	sme	u244	NA	NA	NA	Grandmother	17024	54	1c_63.27	Tsebo	adult	Cousin	OCDS
963	65116	2529	17187	958	Julia	NA	Female	Grandmother	Adult	question	Where ?	clara	NA	963	Lara	NA	NA	kae	Sesotho	kae	wh	kae	2720825	wh	111.99	112.845	111.99	112.845	Sesotho	JUL	sme	u27	NA	NA	NA	Grandmother	17187	1	15c_95.14	Tsebo	adult	Cousin	OCDS
963	58449	2517	17105	958	Julia	NA	Female	Grandmother	Adult	question	Where is yours Neuoe ?	clara	NA	963	Lara	NA	NA	ahao a kae Neuoe	Sesotho	a-hao a kae Neuoe	6-2s cp6 wh a_name	ahao a kae Neuoe	2714158	ps-sfx cop wh ???	2.185.373	2.187.725	2.185.373	2.187.725	Sesotho	JUL	sme	u537	NA	NA	NA	Grandmother	17105	36	9c_94.41	Tsebo	adult	Cousin	OCDS
963	67764	2536	17253	958	Julia	NA	Female	Grandmother	Adult	question	You Keneuoe what will you do ?	clara	NA	NA	NA	NA	NA	wena Keneuoe utlaetsa jwang	Sesotho	wena Keneuoe u-tla-ets-a jwang	2s a_name sm2s-t^f1-do-m^in wh	wena Keneuoe utlaetsa jwang	2723473	pn ??? pfx-pfx-v-sfx wh	NA	NA	NA	NA	Sesotho	JUL	sme	u70	NA	NA	NA	NA	NA	NA	17c_96.09	Tsebo	adult	Cousin	OCDS
963	67766	2536	17253	958	Julia	NA	Female	Grandmother	Adult	question	What will you do ?	clara	NA	NA	NA	NA	NA	utlaetsa jwang e	Sesotho	u-tla-ets-a jwang e	sm2s-t^f1-do-m^in wh ij	utlaetsa jwang e	2723475	pfx-pfx-v-sfx wh ij	NA	NA	NA	NA	Sesotho	JUL	sme	u72	NA	NA	NA	NA	NA	NA	17c_96.09	Tsebo	adult	Cousin	OCDS
963	57435	2516	17095	958	Julia	NA	Female	Grandmother	Adult	default	Get out you	clara	NA	NA	NA	NA	NA	tswa wena	Sesotho	tsw-a wena	go_out-m^i 2s	tswa wena	2713144	v-sfx pn	1.129.825	1.134.825	1.129.825	1.134.825	Sesotho	JUL	sme	u448	NA	NA	NA	Grandmother	17095	18	8c_46	Tsebo	adult	Cousin	OCDS
963	52875	2505	17024	958	Julia	NA	Female	Grandmother	Adult	default	I don't know where they went	clara	NA	NA	NA	NA	NA	ha ketsebe baile kae	Sesotho	ha ke-tseb-e ba-il-e kae	ng sm1s-t^p_know-m^x sm2-go/t^pf-m^pt wh	ha ketsebe baile kae	2708584	ng pfx-v-sfx pfx-v-sfx wh	3348.2	3.350.305	3348.2	3.350.305	Sesotho	JUL	sme	u277	NA	NA	NA	Grandmother	17024	55	1c_63.27	Tsebo	adult	Cousin	OCDS
963	57575	2516	17098	972	Masello	NA	NA	Adult	Adult	question	Lineo is usually where ?	clara	NA	NA	NA	NA	NA	Lineo abale kae ena	Sesotho	Lineo a-ba-le kae ena	a_name sm1-t^ba-cp wh 1	Lineo abale kae ena	2713284	??? pfx-pfx-pfx wh d	1.714.445	1.716.292	1.714.445	1.716.292	Sesotho	MSL	sme	u588	NA	NA	NA	Speaker	17098	28	8c_46	Tsebo	adult	Cousin	OCDS
963	64950	2528	17175	958	Julia	NA	Female	Grandmother	Adult	question	You keep doing it what ?	clara	NA	NA	NA	NA	NA	untseueetsang	Sesotho	u-ntse-u-e-ets-a-ng	sm2s-t^pp-sm2s-om9-do-m^pt-wh	untseueetsang	2720659	pfx-pfx-pfx-pfx-v-sfx-sfx	4.916.455	4.919.093	4.916.455	4.919.093	Sesotho	JUL	sme	u436	NA	NA	NA	Grandmother	17175	81	14c_94.53	Tsebo	adult	Cousin	OCDS
963	56438	2515	17086	958	Julia	NA	Female	Grandmother	Adult	default	Who are you ?	clara	NA	NA	NA	NA	NA	u mang wena	Sesotho	u mang wena	cp2s wh 2s	u mang wena	2712147	cop wh pn	3.628.693	3.630.206	3.628.693	3.630.206	Sesotho	JUL	sme	u183	NA	NA	NA	Grandmother	17086	60	7c_92.23	Tsebo	adult	Cousin	OCDS
963	57576	2516	17095	958	Julia	NA	Female	Grandmother	Adult	question	You play with who at the play houses ?	clara	NA	NA	NA	NA	NA	ubapala le mang mantlwantlwaneng	Sesotho	u-bapal-a le mang ma-ntlwantlwane-ng	sm2s-t^p_play-m^in cj wh 6-toy_house(5,6)-lc	ubapala le mang mantlwantlwaneng	2713285	pfx-v-sfx cj wh pfx-n-sfx	1.716.292	1.718.823	1.716.292	1.718.823	Sesotho	JUL	sme	u589	NA	NA	NA	Grandmother	17095	28	8c_46	Tsebo	adult	Cousin	OCDS
963	56940	2515	17089	972	Masello	NA	NA	Adult	Adult	question	Linono why don't you say thank you	clara	NA	NA	NA	NA	NA	Linono ha ulebohe ke eng	Sesotho	Linono ha u-leboh-e ke eng	a_name ng sm2s-t^p_be_thankful-m^x cp wh	Linono ha ulebohe ke eng	2712649	??? ng pfx-v-sfx cop wh	5363.37	5366.38	5363.37	5366.38	Sesotho	MSL	sme	u685	NA	NA	NA	Speaker	17089	89	7c_92.23	Tsebo	adult	Cousin	OCDS
963	57158	2516	17095	958	Julia	NA	Female	Grandmother	Adult	question	What are you doing ?	clara	NA	NA	NA	NA	NA	leetsang	Sesotho	le-ets-a-ng	sm2p-t^p_do-m^in-wh	leetsang	2712867	pfx-v-sfx-sfx	495.53	496.03	495.53	496.03	Sesotho	JUL	sme	u171	NA	NA	NA	Grandmother	17095	8	8c_46	Tsebo	adult	Cousin	OCDS
963	64511	2527	17164	958	Julia	NA	Female	Grandmother	Adult	default	When a child is holding something	clara	NA	NA	NA	NA	NA	ngwana ha atswere ntho	Sesotho	ngwana ha a-tswer-e ntho	child(1irg) cd sm1-grab/t^pf-m^in thing(9,10)	ngwana ha atswere ntho	2720220	n cd pfx-v-sfx n	2.797.943	2.802.088	2.797.943	2.802.088	Sesotho	JUL	sme	u708	NA	NA	NA	Grandmother	17164	46	14c_94.53	Tsebo	adult	Cousin	OCDS
963	57679	2516	17095	958	Julia	NA	Female	Grandmother	Adult	default	I will mock her badly if you will	clara	NA	NA	NA	NA	NA	ketlamophoqa hampe haeba	Sesotho	ke-tla-mo-phoq-a hampe haeba	sm1s-t^f1-om1-mock-m^in av cd	ketlamophoqa hampe haeba	2713388	pfx-pfx-pfx-v-sfx av cd	2.057.542	2.061.113	2.057.542	2.061.113	Sesotho	JUL	sme	u692	NA	NA	NA	Grandmother	17095	34	8c_46	Tsebo	adult	Cousin	OCDS
963	57203	2516	17098	972	Masello	NA	NA	Adult	Adult	question	With who ?	clara	NA	NA	NA	NA	NA	le mang	Sesotho	le mang	cj wh	le mang	2712912	cj wh	582.875	588.608	582.875	588.608	Sesotho	MSL	sme	u216	NA	NA	NA	Speaker	17098	9	8c_46	Tsebo	adult	Cousin	OCDS
963	52953	2505	17024	958	Julia	NA	Female	Grandmother	Adult	default	It will eat the little chicks	clara	NA	NA	NA	NA	NA	etlaja ditsuonyana	Sesotho	e-tla-j-a di-tsuo-nyana	sm9-t^f1-eat-m^in 10-chicken(9,10)-dim	etlaja ditsuonyana	2708662	pfx-pfx-v-sfx pfx-n-sfx	3.739.837	3.744.076	3.739.837	3.744.076	Sesotho	JUL	sme	u355	NA	NA	NA	Grandmother	17024	62	1c_63.27	Tsebo	adult	Cousin	OCDS
963	64505	2527	17164	958	Julia	NA	Female	Grandmother	Adult	default	You musn't play with these bottles you hear	clara	NA	NA	NA	NA	NA	uskababapala ka dibotlolo tsena uautlwa	Sesotho	u-skaba-bapal-a ka di-botlolo tsena u-a-utlw-a	sm2s-ng-play-m^i pr 10-bottle(9,10) 10 sm2s-t^p-hear-m^pt	uskababapala ka dibotlolo tsena uautlwa	2720214	pfx-pfx-v-sfx pr pfx-n d pfx-pfx-v-sfx	2.786.445	2.790.713	2.786.445	2.790.713	Sesotho	JUL	sme	u702	NA	NA	NA	Grandmother	17164	46	14c_94.53	Tsebo	adult	Cousin	OCDS
963	65060	2528	17175	958	Julia	NA	Female	Grandmother	Adult	question	I will not give her when she did what ?	clara	NA	NA	NA	NA	NA	ketlamotima ha aentse jwang	Sesotho	ke-tla-mo-tim-a ha a-ents-e jwang	sm1s-t^f1-om1-not_give-m^in cd sm1-do/t^pf-m^pt wh	ketlamotima ha aentse jwang	2720769	pfx-pfx-pfx-v-sfx cd pfx-v-sfx wh	5.484.307	5.497.237	5.484.307	5.497.237	Sesotho	JUL	sme	u546	NA	NA	NA	Grandmother	17175	91	14c_94.53	Tsebo	adult	Cousin	OCDS
963	56924	2515	17086	958	Julia	NA	Female	Grandmother	Adult	default	Yes those who refuse	clara	NA	NA	NA	NA	NA	e bahanang	Sesotho	e ba-han-a-ng	ij sr2-t^p_refuse-m^pt-rl	e bahanang	2712633	ij pfx-v-sfx-sfx	5.301.233	5.302.161	5.301.233	5.302.161	Sesotho	JUL	sme	u669	NA	NA	NA	Grandmother	17086	88	7c_92.23	Tsebo	adult	Cousin	OCDS
963	65916	2530	17195	958	Julia	NA	Female	Grandmother	Adult	default	Come here	clara	NA	NA	NA	NA	NA	tloo kwano	Sesotho	tloo kwano	come/m^i loc	tloo kwano	2721625	v loc	5.573.546	5574.41	5.573.546	5574.41	Sesotho	JUL	sme	u332	NA	NA	NA	NA	NA	92	15c_95.14	Tsebo	adult	Cousin	OCDS
963	57217	2516	17095	958	Julia	NA	Female	Grandmother	Adult	question	You are going to who ?	clara	NA	NA	NA	NA	NA	uya ho mang	Sesotho	u-y-a ho mang	sm2s-t^p_go-m^in pr wh	uya ho mang	2712926	pfx-v-sfx pr wh	608.78	610.78	608.78	610.78	Sesotho	JUL	sme	u230	NA	NA	NA	Grandmother	17095	10	8c_46	Tsebo	adult	Cousin	OCDS
963	52788	2505	17024	958	Julia	NA	Female	Grandmother	Adult	question	No where is it ?	clara	NA	NA	NA	NA	NA	ee se kae	Sesotho	ee se kae	ij cp7 wh	ee se kae	2708497	ij cop wh	3.035.205	3037.11	3.035.205	3037.11	Sesotho	JUL	sme	u190	NA	NA	NA	Grandmother	17024	50	1c_63.27	Tsebo	adult	Cousin	OCDS
963	52885	2505	17024	958	Julia	NA	Female	Grandmother	Adult	question	Are you eating them ?	clara	NA	NA	NA	NA	NA	uaja	Sesotho	u-a-j-a	sm2s-t^p.om6-eat-m^in	uaja	2708594	pfx-pfx-v-sfx	3362	3.363.663	3362	3.363.663	Sesotho	JUL	sme	u287	NA	NA	NA	Grandmother	17024	56	1c_63.27	Tsebo	adult	Cousin	OCDS
963	57434	2516	17095	958	Julia	NA	Female	Grandmother	Adult	default	Don't close ut	clara	NA	NA	NA	NA	NA	ska kwala	Sesotho	ska kwal-a	ng close-m^i	ska kwala	2713143	ng v-sfx	1.127.825	1.129.825	1.127.825	1.129.825	Sesotho	JUL	sme	u447	NA	NA	NA	Grandmother	17095	18	8c_46	Tsebo	adult	Cousin	OCDS
963	52768	2505	17024	958	Julia	NA	Female	Grandmother	Adult	question	Yes where did it come from ?	clara	NA	NA	NA	NA	NA	e etswa kae	Sesotho	e e-tsw-a kae	ij sm9-t^p_come_from-m^in wh	e etswa kae	2708477	ij pfx-v-sfx wh	2965.8	2.967.466	2965.8	2.967.466	Sesotho	JUL	sme	u170	NA	NA	NA	Grandmother	17024	49	1c_63.27	Tsebo	adult	Cousin	OCDS
963	57085	2516	17095	958	Julia	NA	Female	Grandmother	Adult	question	Where is it ?	clara	NA	NA	NA	NA	NA	e kae na	Sesotho	e kae na	cp9 wh q	e kae na	2712794	cop wh q	245.027	247.666	245.027	247.666	Sesotho	JUL	sme	u98	NA	NA	NA	Grandmother	17095	4	8c_46	Tsebo	adult	Cousin	OCDS
963	65777	2530	17195	958	Julia	NA	Female	Grandmother	Adult	question	Neuoe where are you going ?	clara	NA	NA	NA	NA	NA	Neuoe uya kae	Sesotho	Neuoe u-y-a kae	a_name sm2s-t^p_go-m^in wh	Neuoe uya kae	2721486	??? pfx-v-sfx wh	4.388.106	4389.47	4.388.106	4389.47	Sesotho	JUL	sme	u193	NA	NA	NA	NA	NA	73	15c_95.14	Tsebo	adult	Cousin	OCDS
963	56943	2515	17086	958	Julia	NA	Female	Grandmother	Adult	default	No	clara	NA	NA	NA	NA	NA	ee	Sesotho	ee	ij	ee	2712652	ij	5.371.886	5.373.285	5.371.886	5.373.285	Sesotho	JUL	sme	u688	NA	NA	NA	Grandmother	17086	89	7c_92.23	Tsebo	adult	Cousin	OCDS
963	52883	2505	17024	958	Julia	NA	Female	Grandmother	Adult	question	Are you eating pods ?	clara	NA	NA	NA	NA	NA	uja makhapetla	Sesotho	u-j-a ma-khapetla	sm2s-t^p_eat-m^in 6-peel(5,6)	uja makhapetla	2708592	pfx-v-sfx pfx-n	3358.1	3.359.968	3358.1	3.359.968	Sesotho	JUL	sme	u285	NA	NA	NA	Grandmother	17024	55	1c_63.27	Tsebo	adult	Cousin	OCDS
963	57248	2516	17098	972	Masello	NA	NA	Adult	Adult	question	When will you wash ?	clara	NA	NA	NA	NA	NA	utlahlatswa neng	Sesotho	u-tla-hlatsw-a neng	sm2s-t^f1-wash-m^in wh	utlahlatswa neng	2712957	pfx-pfx-v-sfx wh	677.62	682.62	677.62	682.62	Sesotho	MSL	sme	u261	NA	NA	NA	Speaker	17098	11	8c_46	Tsebo	adult	Cousin	OCDS
963	64988	2528	17175	958	Julia	NA	Female	Grandmother	Adult	question	Where did you take it from ?	clara	NA	NA	NA	NA	NA	uneulenka kae	Sesotho	u-ne-u-le-nk-a kae	sm2s-t^ne-sm2s-om5-take-m^pt wh	uneulenka kae	2720697	pfx-pfx-pfx-pfx-v-sfx wh	5.046.032	5.047.437	5.046.032	5.047.437	Sesotho	JUL	sme	u474	NA	NA	NA	Grandmother	17175	84	14c_94.53	Tsebo	adult	Cousin	OCDS
963	64960	2528	17175	958	Julia	NA	Female	Grandmother	Adult	default	Sit here Keneuoe	clara	NA	NA	NA	NA	NA	dulella mono Keneuoe	Sesotho	dul-ell-a mono Keneuoe	sit-ap-m^i loc a_name	dulella mono Keneuoe	2720669	v-sfx-sfx loc ???	4.942.652	4.944.208	4.942.652	4.944.208	Sesotho	JUL	sme	u446	NA	NA	NA	Grandmother	17175	82	14c_94.53	Tsebo	adult	Cousin	OCDS
963	52840	2505	17024	958	Julia	NA	Female	Grandmother	Adult	default	Leave (and go) put them outside	clara	NA	NA	NA	NA	NA	tsamaya hobeha kantle kwana	Sesotho	tsamay-a ho-beh-a kantle kwana	leave-m^i if-put-m^pt loc loc	tsamaya hobeha kantle kwana	2708549	v-sfx pfx-v-sfx loc loc	3242.3	3.244.635	3242.3	3.244.635	Sesotho	JUL	sme	u242	NA	NA	NA	Grandmother	17024	54	1c_63.27	Tsebo	adult	Cousin	OCDS
