utterance_id	speaker_id	speaker_role_raw	utterance	Comment	X	Comments	session_id	annotation1	annotator_name1	annotation2	annotator_name2	Diff_annotations	keychild	speaker	role_adressee	register
776	BRO	Brother	allez tu le mets dans la poussette le bébé ?			 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
857	BR1	Brother1	Anaé !			 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
858	BR1	Brother1	Ael il est déguisé en quoi ?	%sit CHI portant le panier s'avance vers la table basse		%sit CHI portant le panier s'avance vers la table basse 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
860	BRO	Brother	wouaf@o wouaf@o wouaf@o wouaf@o wouaf@o wouaf@o !	%act BRO porte un masque de chien et avance à quatre pattes vers CHI		%act BRO porte un masque de chien et avance à quatre pattes vers CHI 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
861	BRO	Brother	wouaf@o wouaf@o .			 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
896	BRO	Brother	< on va lui faire à manger ?			 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
898	BRO	Brother	tu lui donnes à manger .	%act BRO donne une assiette à CHI		%act BRO donne une assiette à CHI 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
998	BRO	Brother	<coucou Anaé> [/] coucou [/] coucou Anaé coucou [/] coucou [/] .	%act BRO revient dans la pièce avec un masque de Télétubbies sur la tête et fait signe des deux mains		%act BRO revient dans la pièce avec un masque de Télétubbies sur la tête et fait signe des deux mains 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
1001	BRO	Brother	un truc de Télétubbies .	%act BRO ôte son masque		%act BRO ôte son masque 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
1005	BRO	Brother	tu veux essayer Anaé ?			 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
1007	BRO	Brother	la tête de Télétubbies ?	%act BRO grimpe sur un fauteuil		%act BRO grimpe sur un fauteuil 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1015	BRO	Brother	tu dis topitoun@i .	%act BRO s'approche de CHI et se penche vers elle		%act BRO s'approche de CHI et se penche vers elle 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
1018	BRO	Brother	xxx [/] xxx [/] xxx .	%act BRO se cogne contre MOT et fait des grands gestes probablement pour amuser CHI		%act BRO se cogne contre MOT et fait des grands gestes probablement pour amuser CHI 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
1050	BRO	Brother	Anaé (.) xxx .			 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
1074	BRO	Brother	Anaé regarde Ael !	com BRO parle depuis une autre pièce 		com BRO parle depuis une autre pièce  	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
1220	BRO	Brother	tiens .	%act Ael a mis la chaussure à la poupée		%act Ael a mis la chaussure à la poupée 	Anae/215.cha	1	clara				Anae	other child	Keychild	CDS
3134	BRO	Brother	xxx [=! chuchote] c'est en d(e)ssous !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3135	BRO	Brother	Anaé je vois un truc en dessous !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3137	BRO	Brother	là il y a du scotch .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3140	BRO	Brother	allez ouvre !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3177	BRO	Brother	tu veux lire la momie ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3219	BRO	Brother	scor(pion) ..?	com BRO fournit une ébauche du mot à CHI		com BRO fournit une ébauche du mot à CHI 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3223	BR1	Brother1	ser(pent) ..?	com BRO fournit une ébauche du mot à CHI		com BRO fournit une ébauche du mot à CHI 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3241	BR1	Brother1	ouais elle aime bien !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3279	BRO	Brother	xxx des pyramides .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3285	BRO	Brother	allez fais un bisou !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3330	BRO	Brother	< regarde .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3333	BRO	Brother	elle a des ailes d' ange .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3341	BRO	Brother	un chapeau de Père Noël déjà !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3344	BRO	Brother	< xxx .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3345	BRO	Brother	pour les ailes d' ange !	%act BRO met les ailes d'ange dans le trou 		%act BRO met les ailes d'ange dans le trou  	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3347	BRO	Brother	hop@i !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3350	BRO	Brother	< ciseaux !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3358	BRO	Brother	< attends Anaé faut déjà l'aplatir .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3417	BRO	Brother	oui .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3496	BR1	Brother1	t(u) as fait tomber de la pâte à modeler Anaé .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3515	BR1	Brother1	< mais c'est bien !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3522	BR1	Brother1	< maintenant Anaé <faut faire> [/] euh faut faire les wagons .	com problème dans l'image		com problème dans l'image 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3530	BR1	Brother1	< les wagons ils sont à-côté du train là ils sont en dessous .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3538	BR1	Brother1	regarde ils sont là les wagons Anaé .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3540	BR1	Brother1	ils sont ici et la locomotive elle est en haut .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3542	BRO	Brother	il y a aussi des boules en pâte à modeler .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3562	BR1	Brother1	il y en a quatre .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3594	BRO	Brother	< Anaé tu peux aussi te servir de ça .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3606	BRO	Brother	< Anaé je t'ouvre tout ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3610	BRO	Brother	< mais j'ouvre .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3611	BRO	Brother	mais non j'ouvre .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3638	BRO	Brother	tiens .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3642	BRO	Brother	tiens .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3654	BR1	Brother1	< euh la pâte à modeler ça se coupe pas avec une loupe !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3659	BR1	Brother1	euh dans l'autre sens Anaé .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3685	BRO	Brother	non c'est [/] c'est dans le mauvais sens !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3687	BRO	Brother	non c'est dans le mauvais sens !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3689	BRO	Brother	dans l'autre sens !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3691	BRO	Brother	oh la !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3724	BRO	Brother	dans la boue !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3729	BRO	Brother	Anaé ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3730	BRO	Brother	nous notre sapin il est de cette couleur .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3764	BRO	Brother	c'est une bougie Père Noël .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3774	BRO	Brother	< mais non il a juste des cadeaux !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3813	BRO	Brother	si mais on l'avait vu dans un magasin sans son chapeau .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3955	BR1	Brother1	encore !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
3989	BR1	Brother1	ah .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4089	BRO	Brother	<entends tu> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4103	BR1	Brother1	xxx .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4140	BRO	Brother	+ <nous dans les bois> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4142	BRO	Brother	<pendant que le loup y est pas> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4145	BRO	Brother	<si le loup y était> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4146	BRO	Brother	<il nous mangerait> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4148	BRO	Brother	<mais comme il y est pas> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4150	BRO	Brother	<il nous mangera pas> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4152	BRO	Brother	<loup y es tu> [=! chante] ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4154	BRO	Brother	<entends tu> [=! chante] ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4156	BRO	Brother	que fais tu ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4158	BRO	Brother	<je mets> [=! chante] mes [//] <ma culotte> [=! chante] !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4162	BRO	Brother	<promenons nous dans les bois> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4164	BRO	Brother	<pendant que le loup n' y est pas> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4166	BRO	Brother	<si le loup y était> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4169	BRO	Brother	<il nous mangerait> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4171	BRO	Brother	<mais comme il y est pas> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4173	BRO	Brother	<il nous mangera pas> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4175	BRO	Brother	<loup y es tu entends tu> [=! chante] ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4177	BRO	Brother	<que fais tu> [=! chante] ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4178	BRO	Brother	<je mets mes chaussettes> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4180	BRO	Brother	<je mets mon pantalon> [=! chante] .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4188	BRO	Brother	< je mets mes bottes je mets mon pull .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4202	BRO	Brother	avec toi			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4210	BR1	Brother1	au revoir !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4226	BRO	Brother	Anaé !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4265	BRO	Brother	allez tu ouvres le p(e)tit papier doré .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4266	BRO	Brother	le p(e)tit papier argenté .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4418	BRO	Brother	Karaba !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4453	BRO	Brother	< un zèbre !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4456	BRO	Brother	non c'est un lynx !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4465	BRO	Brother	ananas .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4476	BRO	Brother	Fétiche .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4479	BRO	Brother	Fétiche .	ximi BRO imite la prononciation de CHI 		ximi BRO imite la prononciation de CHI  	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4536	BRO	Brother	< regarde le grand pot ouvert (.) choco !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4540	BRO	Brother	< choco !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4549	BRO	Brother	xxx .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4557	BRO	Brother	euh il est pas bizarre le cheval et la poule .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4583	BRO	Brother	et Babouche ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4586	BRO	Brother	< tortue !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4590	BRO	Brother	il fait la grimace .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4605	BRO	Brother	< et dans l'arbre !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4608	BRO	Brother	oi(seaux) ..?	com BRO fournit l'ébauche du mot à CHI		com BRO fournit l'ébauche du mot à CHI 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4617	BRO	Brother	<là c'est quoi> [=! chuchote] ?	%act BRO s'approche		%act BRO s'approche 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4623	BRO	Brother	oh mince !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4630	BRO	Brother	oui il y a /.			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4643	BRO	Brother	< regarde .	%act BRO ouvre une fenêtre du livre 		%act BRO ouvre une fenêtre du livre  	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4644	BRO	Brother	elle a donné un [/] un ballon à la tortue .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4648	BRO	Brother	on ouvre ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4650	BRO	Brother	du toboggan .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4658	BRO	Brother	< xxx .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4659	BRO	Brother	Tico il est en train de porter quelque chose .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4666	BRO	Brother	c'est normal c'est fini .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4675	BRO	Brother	hé on ouvre ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4677	BRO	Brother	< han@i regarde les saucisses qui dansent .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4700	BRO	Brother	< tu dessines Karaba ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4749	BRO	Brother	< <je vole> [/] je vole avec Petit Ours Brun .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4837	BRO	Brother	Anaé ?			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4838	BRO	Brother	regarde .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4874	BRO	Brother	le drapeau .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
4880	BRO	Brother	regarde ce-qui est écrit .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
5059	BRO	Brother	< partout !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
5060	BRO	Brother	partout [/] partout [/] partout !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
5065	BRO	Brother	et du rouge aussi !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
5067	BRO	Brother	puisque le rouge du [//] c'est la couleur préférée du Père Noël !			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
5070	BRO	Brother	père ...			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
5142	BRO	Brother	oui .			 	Anae/2428.cha	1	clara				Anae	other child	Keychild	CDS
6763	BRO	Brother	< et aussi le noël de Jack .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6764	BRO	Brother	le Noël de Jack .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6833	BRO	Brother	tiens [/] Anaé tiens .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6840	BRO	Brother	< tu veux que je te lise ?			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6843	BRO	Brother	tu veux aller sur mes genoux Anaé hein ?			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6847	BRO	Brother	c'est un chien .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6850	BRO	Brother	< bouh@i .	%act BRO saute devant la caméra		%act BRO saute devant la caméra 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6853	BRO	Brother	< bouh@i .	%act BRO saute devant la caméra à nouveau		%act BRO saute devant la caméra à nouveau 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6865	BRO	Brother	< une étoile .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6866	BRO	Brother	<bravo tout le monde t'applaudit plap@o plap@o> [=! lit] .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6871	BRO	Brother	xxx [=! chuchote] .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6885	BRO	Brother	elle est dans la maison en gâteau .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6888	BRO	Brother	< ah et ça aussi .	%xpnt show sur le livre de l'index		%xpnt show sur le livre de l'index 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6889	BRO	Brother	<Hansel de(vait)> [///] (.) Gretel devait passer des coups de balai .	%act BRO raconte l'histoire		%act BRO raconte l'histoire 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6890	BRO	Brother	et [/] et Gretel mangeait beaucoup de gâteaux dans sa cage .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6893	BRO	Brother	mmh@i je te lis ?			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6895	BRO	Brother	< <entre dans le four pour voir si il est bien gros> [=! raconte] .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6896	BRO	Brother	<je ne sais pas comment on fait> [=! raconte] .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6897	BRO	Brother	<montre moi> [=! raconte] .	%act BRO raconte l'histoire		%act BRO raconte l'histoire 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6898	BRO	Brother	<alors la sorcière se glissa dans le four> [=! raconte] .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6899	BRO	Brother	<Hansel la poussa> [=! raconte] .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6900	BRO	Brother	<Gretel la poussa> [=! raconte] .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6901	BRO	Brother	referma la porte			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6902	BRO	Brother	alluma le feu			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6903	BRO	Brother	<et libère> [=! raconte] ...			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6904	BRO	Brother	le Hansel			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6907	BRO	Brother	< et dans la cave fouillée +...			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6908	BRO	Brother	ils trouvent une trappe de trésor			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6909	BRO	Brother	trésor [=! chuchote] et ils retrouvèrent leurs parents tout au bout .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6913	BRO	Brother	< xxx un vampire ?			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6914	BRO	Brother	un livre de vampire .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6917	BRO	Brother	< xxx .			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6921	BR1	Brother1	< Anaé ?			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
6922	BR1	Brother1	tu expliques à Aliyah ce-que tu vas emmener en vacances ?			 	Anae/2626.cha	1	clara				Anae	other child	Keychild	CDS
